Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Público,Publico,88388366982,MEDIA_NEWS_COMPANY,PT,"Bem-vindo à página do PÚBLICO no Facebook, um espaço de informação, partilha e debate.",2009-04-14 17:16:12,1188738,1185575,2022-01-04 18:30:48 WET,2022-01-04,18:30:48,Link,115,18,64,3,1,0,22,1,6,0,,-,0,0,0,N/A,https://www.facebook.com/88388366982/posts/10160044612596983,"""Rui Rio cedeu ao populismo e atravessou uma fronteira daquilo que é aceitável""",https://www.publico.pt/2022/01/04/politica/noticia/ps-acusa-rio-ceder-populismo-negociar-direto-andre-ventura-1990688,,,PS acusa Rio de ceder ao populismo por “negociar em direto” com André Ventura,O secretário-geral adjunto socialista reagiu na segunda-feira ao debate entre o PSD e o Chega.,,,,115,1.39
Record,RecordPortugal,63577141231,TOPIC_NEWSPAPER,PT,"www.record.pt
www.instagram.com/record_portugal
www.twitter.com/Record_Portugal
www.youtube.com/c/RecordPortugal ",2009-03-22 17:11:01,904839,925347,2022-01-04 11:37:11 WET,2022-01-04,11:37:11,Link,114,58,38,1,2,1,14,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/63577141231/posts/10158296624996232,Rui Rio teve dificuldade em sair da teia que André Ventura montou para o debate entre o líder da oposição à direita e o seu principal desafiador. Possibilidade de acordo pós-eleitoral não foi posta de parte pelo líder do PSD. Na SÁBADO,https://www.sabado.pt/portugal/detalhe/ventura-abriu-o-alcapao-de-onde-rio-quase-nao-saiu?utm_source=Facebook&utm_medium=Social&utm_campaign=dbi_cruzados&utm_content=Record,,,Debate. Ventura abriu o alçapão de onde Rio (quase) não saiu,Rui Rio teve dificuldade em sair da teia que André Ventura montou para o debate entre o líder da oposição à direita e o seu principal desafiador. Possibilidade de acordo pós-eleitoral não foi posta de parte pelo líder do PSD.,,,,114,-3.87
Semanário SOL,jornalsol,54634527350,MEDIA_NEWS_COMPANY,PT,"As notícias de última hora e do dia que estão a marcar a actualidade. O seu ponto de encontro na web.

",2009-02-25 16:27:38,680071,675785,2022-01-08 09:20:08 WET,2022-01-08,09:20:08,Link,113,21,25,2,0,2,61,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/54634527350/posts/10159849702912351,,https://sol.sapo.pt/artigo/758619/francisco-rodrigues-dos-santos-olham-me-com-desconfianca-por-nao-ter-titulo-nobiliarquico,,,Francisco Rodrigues dos Santos: “Olham-me com desconfiança por não ter título nobiliárquico“,"Acusa Rio de ter traído o centro-direita e Ventura de ser populista. Está confiante para dia 30, prometendo ressuscitar o CDS nas urnas.",,,,113,2.17
JS Lisboa,JuventudeSocialistaLisboa,120244407999831,YOUTH_ORGANIZATION,PT,Página Oficial no Facebook da Juventude Socialista de Lisboa,2010-05-08 11:57:02,3394,3573,2022-01-07 11:07:46 WET,2022-01-07,11:07:46,Photo,112,58,4,45,4,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/120244407999831/posts/5082890475068508,"No debate de ontem ficou evidente que a melhor maneira de impedir o acesso da extrema-direita ao poder é votar no PS. António Costa foi claro: com ele, as ideias de André Ventura não passarão. #CostaBem #NãoPassarão #JSLisboa #JuventudeSocialista #PartidoSocialista #Lisboa #Legislativas2022",https://www.facebook.com/JuventudeSocialistaLisboa/photos/a.3136621323028776/5082890458401843/?type=3,,CONTRA 0 FASCISMO A MENSAGEM TEM DE SER CLARA: NÃO PASSARÃO! 主 JS LISBOA DIA 30 DE JANEIRO VOTA PELA LIBERDADE VOTA NO PS.,,,,,,112,4.31
Partido Político CHEGA,PARTIDOPOLITICOCHEGA,299291837551783,POLITICAL_ORGANIZATION,PT,Political Organization,2018-09-27 17:53:15,17520,18185,2022-01-07 15:07:27 WET,2022-01-07,15:07:27,Link,112,91,8,8,3,0,0,0,1,1,,-,0,0,0,N/A,https://www.facebook.com/299291837551783/posts/1115556375925321,É este o legado que ontem António Costa tentou esconder no debate. Dia 30 é urgente uma mudança e só o CHEGA a conseguirá protagonizar! https://poligrafo.sapo.pt/fact-check/ventura-so-no-ano-passado-400-mil-portugueses-foram-enviados-da-classe-media-para-a-pobreza-confirma-se,https://poligrafo.sapo.pt/fact-check/ventura-so-no-ano-passado-400-mil-portugueses-foram-enviados-da-classe-media-para-a-pobreza-confirma-se,,,"Ventura: ""Só no ano passado 400 mil portugueses foram enviados da classe média para a pobreza"". Confirma-se? - Polígrafo","Na disputa de ontem à noite entre André Ventura e António Costa, o líder do Chega lançou sucessivas críticas ao ""legado"" do primeiro-ministro, assinalando por exemplo que ""só no ano passado 400 mil portugueses foram enviados da classe média para a pobreza. (…) O seu legado são 400 mil nov...",,,,112,1.87
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828703,934308,2022-01-06 14:11:09 WET,2022-01-06,14:11:09,Link,112,40,51,10,4,0,7,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2276624982502163,"O líder do Chega vai estar em direto na Rádio Observador, esta sexta-feira, às 9h, numa entrevista conduzida por Miguel Pinheiro, Miguel Santos Carrapatoso e Inês André Figueiredo.",https://observador.pt/programas/sob-escuta/andre-ventura-vai-estar-sob-escuta-esta-sexta-feira-na-radio-observador/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641477571,,,"André Ventura vai estar ""Sob Escuta"" esta sexta-feira na Rádio Observador",,,,,112,1.67
Rádio Observador,radioobservador,100537718821289,RADIO_STATION,PT,"O Observador também é uma rádio.

Com noticiários de meia em meia hora, todos os dias, 24 horas por dia, num tom informal e descontraído, mas sem perder a credibilidade, o rigor e a qualidade do Observador.",2021-04-05 21:49:40,1488,1676,2022-01-07 09:08:28 WET,2022-01-07,09:08:28,Live Video Complete,109,11,26,65,4,0,0,0,3,0,crosspost,No,609,873,40771,00:54:36,https://www.facebook.com/100537718821289/posts/263080305926784,"Líder do Chega em direto, numa entrevista conduzida por Miguel Pinheiro, Miguel Santos Carrapatoso e Inês André Figueiredo",https://www.facebook.com/radioobservador/videos/263080305926784/,,,André Ventura está “Sob Escuta” na Rádio Observador,,,,,109,5.74
Polígrafo,jornalpoligrafo,258649144844557,TOPIC_NEWSPAPER,PT,"Página oficial do Polígrafo, o primeiro jornal português de fact-checking. Polígrafo - Em Nome da Verdade. Todos os dias. ",2018-10-18 14:31:26,119066,124816,2022-01-03 18:20:21 WET,2022-01-03,18:20:21,Link,108,30,62,8,0,0,8,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/258649144844557/posts/914172722625526,"Começou a série de debates entre os líderes dos partidos com representação parlamentar e novamente candidatos às eleições legislativas de 30 de janeiro, com destaque para o confronto entre Catarina Martins do Bloco de Esquerda e André Ventura do Chega. Que critérios servem para definir o vencedor de um debate? Para alguns, ganha quem apresentar mais e melhores ideias. Para outros, ganha quem disser frases mais sonantes e captar melhor a atenção dos espectadores/eleitores. No Polígrafo, distingue-se quem é mais fiel à verdade dos factos.",https://poligrafo.sapo.pt/politica/artigos/catarina-martins-vs-andre-ventura-quem-faltou-mais-a-verdade-no-frente-a-frente?utm_medium=Social&utm_source=Facebook#Echobox=1641233064,,,Catarina Martins vs. André Ventura: Quem faltou mais à verdade no frente-a-frente?,"Começou a série de debates entre os líderes dos partidos com representação parlamentar e novamente candidatos às eleições legislativas de 30 de janeiro, com destaque para o confronto entre Catarina Martins do Bloco de Esquerda e André Ventura do Chega. Que critérios servem para definir o v...",,,,108,1.96
Partido Político CHEGA,PARTIDOPOLITICOCHEGA,299291837551783,POLITICAL_ORGANIZATION,PT,Political Organization,2018-09-27 17:53:15,17506,18170,2022-01-03 12:45:09 WET,2022-01-03,12:45:09,Link,107,86,15,3,2,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/299291837551783/posts/1113003856180573,"Foi um debate fácil. O Bloco quer falar de corrupção, mas votou contra as propostas do CHEGA para duplicar as penas. Quer pôr os portugueses a pagar mais impostos, mas eles próprios não pagam esses impostos! A hipocrisia habitual, agora desmascarada! https://cnnportugal.iol.pt/videos/andre-ventura-para-catarina-martins-o-be-quer-inundar-os-portugueses-de-imi-mas-voces-nao-pagam/61d2310c0cf2cc58e7daaa99",https://cnnportugal.iol.pt/videos/andre-ventura-para-catarina-martins-o-be-quer-inundar-os-portugueses-de-imi-mas-voces-nao-pagam/61d2310c0cf2cc58e7daaa99,,,"André Ventura para Catarina Martins: ""O BE quer inundar os portugueses de IMI, mas vocês não pagam""","André Ventura diz ter apresentado mais de 150 propostas no Parlamento e acusa o Bloco de Esquerda de ""virar as costas"" no combate à corrupção. O presidente do Chega foi mais longe e aponta que o BE é o quarto partido com maior património imobiliário: ""E sabe quanto paga de IMI? Zero"". Em resp...",,,,107,1.78
Polígrafo,jornalpoligrafo,258649144844557,TOPIC_NEWSPAPER,PT,"Página oficial do Polígrafo, o primeiro jornal português de fact-checking. Polígrafo - Em Nome da Verdade. Todos os dias. ",2018-10-18 14:31:26,119077,124833,2022-01-04 11:23:12 WET,2022-01-04,11:23:12,Link,107,49,48,3,0,0,7,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/258649144844557/posts/914529995923132,"No debate de ontem na SIC, André Ventura recordou que ""o PSD votou contra"" uma proposta do Chega"" para que ""quem tiver sido ministro, em áreas importantes, não possa depois ir trabalhar para empresas que tutelou"". Em resposta, Rui Rio sublinhou que ""um ministro hoje já não pode, durante um largo período de tempo, ir para empresas que tutelou"". Essa regra já existe, de facto?",https://poligrafo.sapo.pt/fact-check/rui-rio-um-ministro-hoje-ja-nao-pode-durante-um-largo-periodo-de-tempo-ir-para-empresas-que-tutelou-e-verdade?utm_medium=Social&utm_source=Facebook#Echobox=1641294927,,,"Rui Rio: ""Um ministro hoje já não pode, durante um largo período de tempo, ir para empresas que tutelou"". É verdade? - Polígrafo","No debate de ontem na SIC, André Ventura recordou que ""o PSD votou contra"" uma proposta do Chega"" para que ""quem tiver sido ministro, em áreas importantes, não possa depois ir trabalhar para empresas que tutelou"". Em resposta, Rui Rio sublinhou que ""um ministro hoje já não pode, durante um larg...",,,,107,1.98
Renascença,renascenca,105044957514,BROADCASTING_MEDIA_PRODUCTION,PT,"A par com o mundo 

Ouvir online: http://rr.sapo.pt/",2009-07-22 15:58:34,332025,396716,2022-01-04 15:00:01 WET,2022-01-04,15:00:01,Link,104,29,51,3,0,0,18,0,2,1,,-,0,0,0,N/A,https://www.facebook.com/105044957514/posts/10158940618732515,"O secretário-geral do PS lembra ""longa tradição humanista"" de Portugal na abolição da pena de prisão perpétua para atacar o líder do PSD, após o debate entre Rui Rio e André Ventura na SIC, exigindo que ""um político responsável tem sempre os seus princípios e os nossos valores no centro""",https://rr.sapo.pt/noticia/politica/2022/01/04/costa-ataca-conveniencia-ou-necessidade-eleitoral-de-rio-sobre-prisao-perpetua/266975/,,,"​Costa ataca ""conveniência ou necessidade eleitoral"" de Rio sobre prisão perpétua - Renascença","O secretário-geral do PS lembra ""longa tradição humanista"" de Portugal na abolição da pena de prisão perpétua para atacar o líder do PSD, após o debate entre Rui Rio e André Ventura na SIC, exigindo que ""um político responsável tem sempre os seus princípios e os nossos valores no centro...",,,,104,2.26
RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,501969,532063,2022-01-07 08:45:01 WET,2022-01-07,08:45:01,Link,104,11,86,3,3,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/110253572394348/posts/4793006954118963,O secretário-geral do PS acusou o líder do Chega de nada fazer contra a corrupção. André Ventura respondeu que António Costa tentou interferir no caso Casa Pia.,https://www.rtp.pt/noticias/politica/debate-corrupcao-marca-frente-a-frente-entre-antonio-costa-e-andre-ventura_v1375108,,,Debate. Corrupção marca frente-a-frente entre António Costa e André Ventura,O secretário-geral do PS acusou o líder do Chega de nada fazer contra a corrupção. André Ventura respondeu que António Costa tentou interferir no caso Casa Pia.,,,,104,2.67
Maioria Silenciosa,socialismoliberalismodireitaesquerda,174605279224041,COMMUNITY,PT,"Menos estado, Menos impostos, mais investimento, mais empresas, mais e melhores salários! Mais liberdade aos portugueses, Menos estado, menos corrupção!",2010-12-03 11:30:08,10340,10531,2022-01-06 21:40:48 WET,2022-01-06,21:40:48,Status,103,58,26,7,3,0,9,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/174605279224041/posts/7054921634525670,"DEBATE VENTURA X COSTA 😂😂😂😂😂😂😂 Como é possível um ex primeiro ministro ser tão frágil. Então o homem que tem o maior governo da história, centenas de acessores um Partido enorme, ministros…e faz esta figura? Dou um exemplo Costa diz que ajudou os restaurantes quando baixou o IVA? Então este ex primeiro ministro não sabe que quem paga o IVA é o consumidor? Então este senhor não sabe que quem foi infectado não pode ser vacinado logo a seguir? Depois cometeu o erro de dizer que Ventura é responsável pelo corte de pensões por ter sido militante? Claro, levou logo com a responsabilidade da corrupção de Socrates quando Costa era Nr 2 Resumindo, não fiquei feliz por Andre Ventura ter ganho, fiquei triste pela falta de competência de um ex primeiro ministro.",,,,,,,,,103,1.34
Pedro Marques,PedroMarquesMEP,217188921961016,POLITICIAN,PT,"• Eurodeputado do Partido Socialista 
• Vice-Presidente do Grupo S&D, Socialistas no Parlamento Europeu",2016-02-10 11:58:48,9376,9768,2022-01-06 13:39:13 WET,2022-01-06,13:39:13,Link,103,81,13,5,0,1,0,3,0,0,,-,0,0,0,N/A,https://www.facebook.com/217188921961016/posts/1630568020623092,"Pressionado a esclarecer se negoceia com o Chega, Rui Rio, que se foi refugiando em meias-palavras, não conseguiu mais fugir à clarificação: não quer ministros do Chega, mas está pronto para um acordo de base programática, tal como aconteceu nos Açores.",https://www.dn.pt/opiniao/sintonia-entre-rio-e-ventura-14464751.html,,,Sintonia entre Rio e Ventura,"O debate entre Rui Rio e André Ventura deve ter feito muitos dirigentes, militantes e eleitores do PSD corar de vergonha. A prestação de Rui Rio foi má, mas isso não é o mais significativo. Realmente importante, realmente grave, foi a disponibilidade de Rio para negociar com a extrema-direita ...",,,,103,-1.46
Alma at Porto,almaatporto,1737588769818266,TRAVEL_COMPANY,PT,"O nosso nome representa aquilo que oferecemos: Experiências lúdicas com ALMA, que conjugam diversão, conhecimento e emoção! Venha inspirar a sua Alma At Porto!

Registos Turismo de Portugal:
Rnat 428/2016
Rnavt 7882",2016-04-16 15:12:54,30952,32089,2022-01-05 18:00:02 WET,2022-01-05,18:00:02,Photo,102,75,4,11,12,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1737588769818266/posts/3101151576795305,"Encantos do Minho: Palácio da Brejoeira, Monção É na bela Vila raiana de Monção, na freguesia de Pinheiros, que encontramos o fabuloso Palácio da Brejoeira, Monumento Nacional e ex-libris da região de Monção. Venha conhecer um dos mais belos monumentos do Norte durante a nossa visita ao Palácio Brejoeira, Viana Castelo e Santuário Sta Luzia - 29 de Janeiro Erguido no estilo Neoclássico, com influências Barrocas, o Palácio foi mandado construir no início do Séc. XIX, por Luís Pereira Velho de Moscoso, Fidalgo da Casa Real e Cavaleiro da Ordem de Cristo, no local da antiga Quinta do Vale da Rosa. Acredita-se que parte da propriedade da Brejoeira fosse formada por terras alagadiças, ou seja, um “Brejo”, um matagal de terras pantanosas, daí o nome de Brejoeira... A construção desta Casa Senhorial, circundada por altos muros, ao gosto da época, e com um frondoso parque, terá sido iniciada em 1805 e concluída em 1834, traduzindo-se num conjunto notável, de palácio, bosque, jardins e vinhas, que encanta pela harmonia que dele emana.. A autoria do projeto é muitas vezes atribuída ao célebre Arquitecto Carlos Cruz Amarante, contudo outros autores sugerem a existência de influências de Arquitetos de Lisboa, devido às semelhanças com o Palácio da Ajuda.. O que é certo é que a construção terá sido entregue ao Mestre Domingos Pereira. Ao longo do Séc. XIX, muitos ilustres terão sido recebidos nesta moradia construída inteiramente em granito, como o Duque de Saldanha, sendo que muitos são os relatos sobre a vida faustosa e luxuosa do Palácio da Brejoeira, palco de bailes, saraus e tertúlias literárias.. Em 1881, na sequência do falecimento de Simão Moscoso, o Palácio foi herdado pelas famílias Caldas e Palmeirim, tendo sido adquirido 20 anos depois pelo Conselheiro Pedro Maria da Fonseca Araújo, Presidente da Associação de Comércio do Porto e Conselheiro do Rei D. Manuel II. Após encontrar o Palácio em ruínas, encomendou a Ventura Terra, autor da incrível Basílica de Santa Luzia, em Viana do Castelo, um projecto para obras de restauro. Foi então construído um teatro, um Jardim de Inverno, colocados os belos painéis de azulejos da autoria de Jorge Pinto, e até, em 1910, instalado o Telégrafo. Em 1937 o Palácio foi mais uma vez vendido, sendo adquirido pelo Comendador Francisco de Oliveira Paes, para o oferecer à sua filha Maria Hermínia d’Oliveira Paes. Foi esta quem reestruturou a propriedade e procedeu à plantação de vinhas, iniciando em 1976 a comercialização do prestigiado vinho da casta Alvarinho, “Palácio da Brejoeira”. Maria Hermínia d’Oliveira Paes residiu neste belíssimo Palácio até ao seu falecimento, em 2015. Inscrições e mais informações através do link abaixo ou para info@almaatporto.pt / 963 382 659 https://cutt.ly/PUXQaoi:=:https://almaatporto.pt/index.php?id_product=471&id_product_attribute=0&rewrite=1311-palacio-brejoeira-viana-castelo-e-santuario-sta-luzia&controller=product&id_lang=2 Texto Alma At Porto.",https://www.facebook.com/almaatporto/photos/a.1737612316482578/3101145333462596/?type=3,,,Photos from Alma at Porto's post,,,,,102,3.09
SIC,sic.tv,80365954731,TV_CHANNEL,PT,"http://sic.pt/ SIC - Sociedade Independente de Comunicação - iniciou as suas transmissões a 6 de Outubro de 1992, como o primeiro canal de televisão privado, independente e comercial a operar em Portugal.",2009-05-26 10:47:10,1094550,1734968,2022-01-03 12:55:13 WET,2022-01-03,12:55:13,Photo,102,40,48,10,1,0,2,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/80365954731/posts/10159852567714732,"SÃO BENTO 2022 Rui Rio vs. André Ventura Hoje em direto no “Jornal da Noite”, na SIC. #sic #legislativas2022 #politica #debate #eleições #legislativas",https://www.facebook.com/sic.tv/photos/a.206492724731/10159852567379732/?type=3,,Jornal da Noite sic 34589 S.BENTO 2022 HOJE DEBATE PSD vS CHEGA RUI RIO PARTIDO SOCIAL DEMOCRATA 21H ANDRÉ VENTURA CHEGA,,,,,,102,-3.29
CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1154994,1138155,2022-01-04 17:45:15 WET,2022-01-04,17:45:15,Link,101,19,70,4,0,0,5,0,3,0,,-,0,0,0,N/A,https://www.facebook.com/101826228779402/posts/230039309291426,O PSD acusa António Costa e os socialistas de terem “deturpado“ as declarações de Rui Rio sobre a prisão perpétua no debate com André Ventura.,https://cnnportugal.iol.pt/rui-rio/antonio-costa/psd-acusa-costa-de-deturpar-palavras-de-rio-sobre-prisao-perpetua/20520104/61d479940cf2cc58e7db0a06?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,,,"PSD indignado depois de Costa dizer que ""nem a ditadura"" defendeu o que Rio admitiu sobre a prisão perpétua","André Ventura colocou a prisão perpétua de homicidas e pedófilos como uma das condições essenciais para estabelecer um entendimento com o PSD. ""Nem a ditadura pôs em causa"" o fim da perpétua, disse Costa num vídeo que gravou propositadamente para atacar Rio",,,,101,-1.24
NOVO Semanário,NOVOsemanario,103582768532587,MEDIA_NEWS_COMPANY,PT,Media/news company,2021-04-15 09:22:10,25673,17399,2022-01-06 16:18:37 WET,2022-01-06,16:18:37,Photo,100,16,41,4,0,1,37,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/103582768532587/posts/272631788294350,Ex-candidato presidencial aponta receitas para contrariar o modus operandi do líder do Chega. Mas acredita que António Costa (e os presidentes do CDS-PP e da Iniciativa Liberal) aprenderam com os desempenhos de Rui Rio e Catarina Martins. Leia mais em: https://onovo.pt/politica/como-se-trava-andre-ventura-nos-debates-ha-que-preparar-muito-e-mimetizar-a-sua-tactica-responde-tiago-mayan-DX8198522,https://www.facebook.com/NOVOsemanario/photos/a.104642198426644/272631731627689/?type=3,,"NOVO COMO SE TRAVA ANDRÉ VENTURA NOS DEBATES? ""Há que preparar muito e mimetizar a sua táctica"" responde Tiago Mayan",,,,,,100,2.38
Renascença,renascenca,105044957514,BROADCASTING_MEDIA_PRODUCTION,PT,"A par com o mundo 

Ouvir online: http://rr.sapo.pt/",2009-07-22 15:58:34,332037,396749,2022-01-06 00:11:17 WET,2022-01-06,00:11:17,Link,98,26,61,2,2,0,4,2,1,0,,-,0,0,0,N/A,https://www.facebook.com/105044957514/posts/10158942812922515,"O debate entre o presidente do Chega e o cabeça de lista do Livre por Lisboa foi marcado por vários focos de tensão. Do Rendimento Básico Universal ao financiamento dos partidos. Rui Tavares lembra que a indústria do armamento e empresários com contas em offshores estão entre os financiadores do Chega. Ventura contra-atacou com a ligação do candidato do Livre à candidatura de Medina a Lisboa, meses depois do candidato do PS ter sido alvo de buscas por suspeitas de corrupção.",https://rr.sapo.pt/noticia/politica/2022/01/05/livre-ataca-financiamentos-do-chega-um-pouco-de-vergonha-responde-ventura/267197/,,,"Livre ataca financiamentos do Chega. ""Um pouco de vergonha"", responde Ventura - Renascença",O debate entre o presidente do Chega e o cabeça de lista do Livre por Lisboa foi marcado por vários focos de tensão. Do Rendimento Básico Universal ao financiamento dos partidos. Rui Tavares lembra que a indústria do armamento e empresários com contas em offshores estão entre os financiadores...,,,,98,2.39
Notícias ao Minuto,NoticiasAoMinuto,399457500101727,NEWS_SITE,PT,https://www.noticiasaominuto.com -  Seja o primeiro a saber,2012-07-03 16:29:31,988736,995672,2022-01-03 18:26:07 WET,2022-01-03,18:26:07,Link,98,20,34,3,0,1,38,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/399457500101727/posts/4827475013966598,"Partido acusa o líder do Chega de faltar à verdade e explica - por pontos - as ""mentiras"" do adversário",https://www.noticiasaominuto.com/politica/1903705/bloco-de-esquerda-faz-fact-check-a-mentiras-de-ventura-em-debate,,,"Debate. Bloco de Esquerda faz 'fact-check' a ""mentiras"" de Ventura", ,,,,98,1.66
CHEGA Cascais,chegacascais,579107079183838,POLITICAL_PARTY,PT,"Pagina de Apoio ao Dr. André Ventura e ao CHEGA.
",2018-12-31 17:52:39,6992,7084,2022-01-03 12:45:09 WET,2022-01-03,12:45:09,Link,97,84,6,3,3,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/579107079183838/posts/1306383693122836,"Foi um debate fácil. O Bloco quer falar de corrupção, mas votou contra as propostas do CHEGA para duplicar as penas. Quer pôr os portugueses a pagar mais impostos, mas eles próprios não pagam esses impostos! A hipocrisia habitual, agora desmascarada! https://cnnportugal.iol.pt/videos/andre-ventura-para-catarina-martins-o-be-quer-inundar-os-portugueses-de-imi-mas-voces-nao-pagam/61d2310c0cf2cc58e7daaa99",https://cnnportugal.iol.pt/videos/andre-ventura-para-catarina-martins-o-be-quer-inundar-os-portugueses-de-imi-mas-voces-nao-pagam/61d2310c0cf2cc58e7daaa99,,,"André Ventura para Catarina Martins: ""O BE quer inundar os portugueses de IMI, mas vocês não pagam""","André Ventura diz ter apresentado mais de 150 propostas no Parlamento e acusa o Bloco de Esquerda de ""virar as costas"" no combate à corrupção. O presidente do Chega foi mais longe e aponta que o BE é o quarto partido com maior património imobiliário: ""E sabe quanto paga de IMI? Zero"". Em resp...",,,,97,1.83
Renascença,renascenca,105044957514,BROADCASTING_MEDIA_PRODUCTION,PT,"A par com o mundo 

Ouvir online: http://rr.sapo.pt/",2009-07-22 15:58:34,332025,396716,2022-01-04 10:42:52 WET,2022-01-04,10:42:52,Link,97,14,52,2,0,0,23,1,4,1,,-,0,0,0,N/A,https://www.facebook.com/105044957514/posts/10158940399617515,"De acordo com o secretário-geral adjunto do PS, Rui Rio ""ultrapassou todos os limites dos fundamentos dos valores constitucionais"" de Portugal",https://rr.sapo.pt/noticia/politica/2022/01/04/ps-acusa-rio-de-ceder-ao-populismo-por-negociar-em-direto-com-andre-ventura/266922/,,,"PS acusa Rio de ceder ao populismo por ""negociar em direto"" com André Ventura - Renascença","De acordo com o secretário-geral adjunto do PS, Rui Rio ""ultrapassou todos os limites dos fundamentos dos valores constitucionais"" de Portugal.",,,,97,2.11
CORRUPÇÃO À VISTA DE TODOS. ACORDEM,Apodrecetuga,100065162134065,DIGITAL_CREATOR,PT,"URGENTE CAMPANHA POR PORTUGAL CONTRA CORRUPÇÃO DÉCADAS DO ARCO DO PODER PS PSD PCP BE
 VOTA CONTRA",2011-10-10 22:20:08,53997,53493,2022-01-08 09:59:01 WET,2022-01-08,09:59:01,YouTube,96,20,4,69,0,0,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100065162134065/posts/293673122814757,"Debate Catarina Martins/VENTURA. Onde reinou a hipocrisia e o baixo nível habitual, um BE que está tão preocupado em combater a corrupção, mas vive de braço dado com o partido mais corrupto de Portugal, o PS, e nunca referiu os casos de corrupção do PS? nas inventou vários casos do Chega? O espirito dos corruptos começa na capacidade de mentir e o BE tem-se mantido com base em mentiras tal como o PS. Catarina diz que Ventura é ""disco riscado"". No entanto é ela que, repetidamente, ao estilo de cassete, se dirige ao Ventura, nunca pelo nome nem pela denominação do Partido mas sim repetidamente pela expressão ""extrema direita"" Catarina Martins expelia ódio pelas órbitas, e implorava ao país para que todos sintam o mesmo pelo Ventura ",https://www.youtube.com/watch?v=iOivm4MlKhY&list=PLPAKyd_5x-2vvR_kkZsmVQjMPx4OtukVf&index=1,,,"Debate Ventura e Catarina marcado por discurso de ódio do BE: Condenando, racista, extrema direita?","Debate aquece. Catarina Martins diz que Ventura é ""disco riscado"". No entanto é ela que, repetidamente, ao estilo de cassete, se dirige ao Ventura, nunca pe...",,,,96,-1.2
Revista Visão,visaopt,44028982543,MEDIA_NEWS_COMPANY,PT,"A newsmagazine mais lida em Portugal.
Site: visao.sapo.pt
Email: visao@visao.pt
Instagram: @revista_visao",2009-01-12 18:04:14,560060,581366,2022-01-07 10:22:54 WET,2022-01-07,10:22:54,Link,96,16,68,3,0,1,8,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/44028982543/posts/10158610354012544,"A notícia do debate é a de que André Ventura decidiu vacinar-se. Costa diz que não quer moderar Ventura (""comigo, não passa""), Ventura contra-ataca com a ""escola Pedro Guerra"": uma bateria de recortes",https://visao.sapo.pt/atualidade/politica/2022-01-06-debate-legislativas-antonio-costa-diz-que-ventura-abandonou-at-para-aconselhar-quem-quer-fugir-aos-impostos-ventura-exige-que-costa-peca-desculpa-por-corrupcao-de-socialistas/,,,"Visão | Debate Legislativas: António Costa diz que Ventura abandonou AT para aconselhar quem quer fugir aos impostos, Ventura exige que Costa peça desculpa por corrupção de socialistas","A notícia do debate é a de que André Ventura decidiu vacinar-se. Costa diz que não quer moderar Ventura (""comigo, não passa""), Ventura contra-ataca com a ""escola Pedro Guerra"": uma bateria de recortes",,,,96,2.23
