Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Tiago Sousa,tiagosousapiano,100063699963777,BANDS_MUSICIANS,PT,"#piano #minimalism #composer #interpreter #musicteacher
www.linktr.ee/tiagosousapiano",2009-02-02 10:40:53,4230,4645,2022-01-03 12:08:56 WET,2022-01-03,12:08:56,Photo,148,104,12,0,32,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063699963777/posts/315600470573283,"Bom ano malta! Desculpem a mensagem tardia mas andei pelos montes da serra de Grândola, só agora tive net outra vez. foto: Mário Jerónimo Negrão Primeiros concertos de 2022: 19.01 PENHA SCO 29.01 Sala 6 (barreiro)",https://www.facebook.com/photo.php?fbid=315600120573318&set=a.123121643154501&type=3,,,,,,,,148,3.36
SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763539,1940118,2022-01-05 20:02:45 WET,2022-01-05,20:02:45,Link,142,24,53,0,1,0,54,1,9,0,,-,0,0,0,N/A,https://www.facebook.com/150808986387/posts/10160366832806388,O secretário-geral do PCP falava durante uma sessão pública sobre “Defender as comunidades emigrantes”.,https://sicnoticias.pt/eleicoes-legislativas/jeronimo-de-sousa-promete-dar-voz-as-preocupacoes-dos-emigrantes/,,,Jerónimo de Sousa promete dar voz às preocupações dos emigrantes,O secretário-geral do PCP falava durante uma sessão pública sobre “Defender as comunidades emigrantes”.,,,,142,1.6
Jornal de Notícias,jornalnoticias,216390522994,TOPIC_NEWSPAPER,PT,"Bem-vindo ao Facebook do Jornal de Notícias, um jornal de Portugal, de proximidade e de confiança.",2009-11-18 14:08:05,2268903,2284355,2022-01-04 23:20:00 WET,2022-01-04,23:20:00,Link,139,32,54,1,1,4,43,1,3,0,,-,0,0,0,N/A,https://www.facebook.com/216390522994/posts/10161800351492995,,https://www.jn.pt/nacional/jeronimo-nao-afasta-nova-geringonca-mas-costa-confia-pouco-14461958.html,,,Jerónimo não afasta nova geringonça mas Costa confia pouco,"António Costa não quer reerguer muros derrubados no passado, mas também não se sente confiante para dizer que uma nova geringonça vai ser uma solução estável.",,,,139,-1.13
Jornal Económico,JornalEconomico,481006665428991,MEDIA_NEWS_COMPANY,PT,"A melhor informação sobre economia, política e negócios.",2016-08-23 16:16:16,420808,442075,2022-01-04 21:54:52 WET,2022-01-04,21:54:52,Link,137,30,75,1,1,0,25,0,5,0,,-,0,0,0,N/A,https://www.facebook.com/481006665428991/posts/1790434887819489,"Jerónimo de Sousa diz que houve ""resistências incompreensíveis"" por parte do Governo. Em relação às próximas eleições, diz que ""mediante a correlação de forças, pode surgir uma solução governativa”, mas recusa fazer ""contas antecipadas"".",https://jornaleconomico.sapo.pt/noticias/antonio-costa-acusa-pcp-de-irresponsabilidade-politica-ao-chumbar-orcamento-do-estado-para-2022-827126?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641332847,,,"António Costa acusa PCP de ""irresponsabilidade política"" ao chumbar Orçamento do Estado para 2022",,,,,137,2.58
Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1329136,1335867,2022-01-07 06:40:01 WET,2022-01-07,06:40:01,Link,134,32,53,2,0,1,45,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/196064380421881/posts/5410668895628044,,https://www.dn.pt/politica/noite-mal-dormida-jeronimo-de-sousa-supreendido-com-crispacao-de-costa-14466077.html,,,″Noite mal dormida″. Jerónimo de Sousa supreendido com crispação de Costa,"Jerónimo de Sousa afirmou estar disponível para convergências com o PS após as eleições ""em relação a coisas concretas"", mas insiste que ""o reforço da CDU é a questão principal"".",,,,134,1.33
SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763433,1939826,2022-01-04 22:33:55 WET,2022-01-04,22:33:55,Link,133,23,83,2,1,0,18,1,5,0,,-,0,0,0,N/A,https://www.facebook.com/150808986387/posts/10160365284576388,Posições trocadas entre António Costa e Jerónimo de Sousa num de pré-campanha para as eleições legislativas.,https://sicnoticias.pt/eleicoes-legislativas/legislativas-costa-sem-confianca-na-geringonca-jeronimo-diz-que-ps-quis-eleicoes-e-nao-solucoes/,,,"Legislativas: Costa sem confiança na “Geringonça”, Jerónimo diz que PS quis eleições e não soluções",Posições trocadas entre António Costa e Jerónimo de Sousa num de pré-campanha para as eleições legislativas.,,,,133,1.49
CDU - Coligação Democrática Unitária,CDUPCPPEV,166405943417778,POLITICAL_ORGANIZATION,PT,"Página oficial da CDU - Coligação Democrática Unitária
www.cdu.pt",2011-04-19 20:10:32,18980,19426,2022-01-08 08:01:50 WET,2022-01-08,08:01:50,Photo,130,94,1,34,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/166405943417778/posts/4918452538213071,"Jerónimo de Sousa e Diana Ferreira estiveram esta tarde uma audição com trabalhadores das forças e serviços de segurança, no Porto. Destacando a solidariedade da CDU com o trabalho diário destes profissionais, Jerónimo de Sousa referiu a intervenção que as forças que compõem a CDU tem tido na Assembleia da República e reafirmou o compromisso de prosseguir a defesa da valorização dos profissionais, dos seus direitos e do seu reconhecimento na garantia da segurança e tranquilidade públicas. 👉Conhece a declaração em: https://www.cdu.pt/2022/pelo-respeito-e-dignidade-dos-profissionais-das-forcas-de-seguranca",https://www.facebook.com/CDUPCPPEV/photos/a.166525036739202/4918451918213133/?type=3,,CDU força decisiva PCP-PEV,Photos from CDU - Coligação Democrática Unitária's post,,,,,130,-1.25
PCP - Partido Comunista Português,pcp.pt,1548718718780787,POLITICAL_ORGANIZATION,PT,Página Oficial do PCP - Partido Comunista Português,2016-01-20 14:49:20,32575,36285,2022-01-04 10:45:20 WET,2022-01-04,10:45:20,Photo,124,91,1,29,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1548718718780787/posts/3108613606124616,"Jerónimo de Sousa integrou a delegação do PCP num encontro com três Associações de Militares representativas das Forças Armadas. O PCP apresentou o seu compromisso eleitoral com soluções para os problemas dos vencimentos, protecção na saúde, e evolução nas carreiras que estão na origem do descontentamento dos praças, sargentos e oficiais. A valorização dos vencimentos e um estatuto mais justo, fomentam a aproximação e participação nas forças armadas como garantia da paz e da soberania. 👉Conhece a declaração em: https://www.cdu.pt/.../pela-valorizacao-dos-vencimentos-e...:=:https://www.cdu.pt/2022/",https://www.facebook.com/CDUPCPPEV/photos/a.166525036739202/4906791132712545/?type=3,,,CDU - Coligação Democrática Unitária,"Jerónimo de Sousa integrou a delegação do PCP num encontro com três Associações de Militares representativas das Forças Armadas.
O PCP apresentou o seu compromisso eleitoral com soluções para os problemas dos vencimentos, protecção na saúde, e evolução nas carreiras que estão na origem do descontentamento dos praças, sargentos e oficiais.
A valorização dos vencimentos e um estatuto mais justo, fomentam a aproximação e participação nas forças armadas como garantia da paz e da soberania.
👉Conhece a declaração em: https://www.cdu.pt/2022/pela-valorizacao-dos-vencimentos-e-um-estatuto-mais-justo-nas-forcas-armadas",,,,124,-1.59
VozProf,VozProf,100045871381048,PERSONAL_BLOG,PT,Análise e debate sobre as temáticas da Educação,2020-01-06 22:21:30,12838,13364,2022-01-05 11:51:46 WET,2022-01-05,11:51:46,Link,122,12,29,36,1,0,44,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100045871381048/posts/453615622844147,"O secretário-geral do PS prometeu hoje, que se voltar a formar Governo, vai acabar com o atual modelo de concurso dos professores, em que andam ""com a casa às costas"", acelerando a vinculação dos docentes às escolas. Esta medida, que consta das linhas gerais do programa eleitoral do PS, foi destacada por António Costa no debate televisivo que teve com o secretário-geral do PCP, Jerónimo de Sousa.... ",https://www.vozprof.com/costa-promete-acabar-com-modelo-de-professores-de-casa-as-costas-e-acelerar-vinculacao/,,,"Costa promete acabar com modelo de professores de ""casa às costas"" e acelerar vinculação","O secretário-geral do PS prometeu hoje, que se voltar a formar Governo, vai acabar com o atual modelo de concurso dos professores, em que andam “com a casa às costas”, acelerando a vinculação dos docentes às escolas. Esta medida, que consta das linhas gerais do programa eleitoral do PS, foi...",,,,122,2.3
Daniel Oliveira,danieloliveira.lx,100044460578290,JOURNALIST,PT,Página de Daniel Oliveira,2012-10-03 00:57:38,104039,104443,2022-01-05 11:32:09 WET,2022-01-05,11:32:09,Link,121,56,61,2,0,1,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/100044460578290/posts/470840637741285,Os comentários que fiz ao debate de ontem entre Jerónimo de Sousa e António Costa.,https://expresso.pt/eleicoes-legislativas-2022/no-tira-teimas-costa-melhor-que-jeronimo-as-notas-e-textos-dos-comentadores-expresso/,,,"No tira-teimas, Costa melhor que Jerónimo (as notas e textos dos comentadores Expresso)","António Costa não poupou Jerónimo e, concluem os comentadores do Expresso, venceu o primeiro debate da antiga geringonça. Veja as notas e os comentários",,,,121,-1.43
SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763433,1939826,2022-01-04 23:11:58 WET,2022-01-04,23:11:58,Link,113,20,70,2,3,2,13,1,2,0,,-,0,0,0,N/A,https://www.facebook.com/150808986387/posts/10160365357011388,Posições trocadas entre António Costa e Jerónimo de Sousa num de pré-campanha para as eleições legislativas.,https://sicnoticias.pt/eleicoes-legislativas/legislativas-costa-sem-confianca-na-geringonca-jeronimo-diz-que-ps-quis-eleicoes-e-nao-solucoes/,,,"Legislativas: Costa sem confiança na “Geringonça”, Jerónimo diz que PS quis eleições e não soluções",Posições trocadas entre António Costa e Jerónimo de Sousa num de pré-campanha para as eleições legislativas.,,,,113,1.27
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828731,934412,2022-01-07 06:30:08 WET,2022-01-07,06:30:08,Link,107,7,41,4,0,0,50,0,5,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2277176389113689,"O secretário-geral do PCP disse ser difícil ""encontrar um jovem que não esteja numa situação de precariedade"" e conhecer ""as dificuldades de quem quer sair de casa dos pais"".",https://observador.pt/2022/01/06/jeronimo-compromete-se-a-lutar-ao-lado-dos-jovens-pelos-seus-sonhos-na-proxima-legislatura/?utm_medium=Social&utm_source=Facebook#Echobox=1641527866,,,Jerónimo compromete-se a lutar ao lado dos jovens pelos seus sonhos na próxima legislatura,,,,,107,1.6
PCP - Partido Comunista Português,pcp.pt,1548718718780787,POLITICAL_ORGANIZATION,PT,Página Oficial do PCP - Partido Comunista Português,2016-01-20 14:49:20,32591,36298,2022-01-06 17:28:47 WET,2022-01-06,17:28:47,Photo,106,79,15,9,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1548718718780787/posts/3110337082618935,,https://www.facebook.com/CDUPCPPEV/photos/a.166525036739202/4913536302038028/?type=3,,,CDU - Coligação Democrática Unitária,"Jerónimo de Sousa esteve hoje reunido com o Conselho Nacional da Juventude.
Do encontro saíram convergências em torno ddas grandes questões que hoje afectam a juventude portuguesa.

👉Conhece a declaração em: cdu.pt/2022/cdu-reune-com-conselho-nacional-da-juventude:=:https://www.cdu.pt/2022/cdu-reune-com-conselho-nacional-da-juventude",,,,106,-1.75
PCP - Partido Comunista Português,pcp.pt,1548718718780787,POLITICAL_ORGANIZATION,PT,Página Oficial do PCP - Partido Comunista Português,2016-01-20 14:49:20,32601,36317,2022-01-08 08:21:51 WET,2022-01-08,08:21:51,Photo,104,87,0,15,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1548718718780787/posts/3111486792503964,"Jerónimo de Sousa e Diana Ferreira estiveram esta tarde uma audição com trabalhadores das forças e serviços de segurança, no Porto. Destacando a solidariedade da CDU com o trabalho diário destes profissionais, Jerónimo de Sousa referiu a intervenção que as forças que compõem a CDU tem tido na Assembleia da República e reafirmou o compromisso de prosseguir a defesa da valorização dos profissionais, dos seus direitos e do seu reconhecimento na garantia da segurança e tranquilidade públicas. 👉Conhece a declaração em: https://www.cdu.pt/.../pelo-respeito-e-dignidade-dos...:=:https://www.cdu.pt/2022/",https://www.facebook.com/CDUPCPPEV/photos/a.166525036739202/4918451918213133/?type=3,,,CDU - Coligação Democrática Unitária,"Jerónimo de Sousa e Diana Ferreira estiveram esta tarde uma audição com trabalhadores das forças e serviços de segurança, no Porto.
Destacando a solidariedade da CDU com o trabalho diário destes profissionais, Jerónimo de Sousa referiu a intervenção que as forças que compõem a CDU tem tido na Assembleia da República e reafirmou o compromisso de prosseguir a defesa da valorização dos profissionais, dos seus direitos e do seu reconhecimento na garantia da segurança e tranquilidade públicas.
👉Conhece a declaração em: https://www.cdu.pt/2022/pelo-respeito-e-dignidade-dos-profissionais-das-forcas-de-seguranca",,,,104,-1.64
CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1154994,1138155,2022-01-04 18:01:16 WET,2022-01-04,18:01:16,Native Video,102,61,20,10,1,0,2,1,7,0,owned,Yes,2579,2598,0,00:00:27,https://www.facebook.com/101826228779402/posts/230048069290550,"António Costa e Jerónimo Sousa. Os candidatos do PS e do PCP frente a frente pela primeira vez após o chumbo no orçamento do Estado. Esta noite, às 21:00, simultâneo na CNN Portugal e na TVI.",https://www.facebook.com/cnnportugal/videos/1888806404641085/,,,,,,,,102,-1.88
CDU - Coligação Democrática Unitária,CDUPCPPEV,166405943417778,POLITICAL_ORGANIZATION,PT,"Página oficial da CDU - Coligação Democrática Unitária
www.cdu.pt",2011-04-19 20:10:32,18955,19399,2022-01-07 12:06:56 WET,2022-01-07,12:06:56,Photo,99,72,0,26,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/166405943417778/posts/4916103068448018,"A CDU realizou uma sessão pública com jovens, onde falando da juventude, rapidamente se passou pelos principais problemas estruturais que se agravam, porque não vêem resposta, e que exigem soluções. No encerramento deste encontro realizado com jovens, Jerónimo de Sousa sublinhou que ""mais força à CDU representa a garantia de que avançaremos nos salários, nos direitos, no combate à precariedade, na habitação, no ambiente, na Cultura, no Serviço Nacional de Saúde, na Escola Pública. Mais força à CDU representa fechar a porta ao regresso da direita, designadamente pela mão do PS."" A CDU é a força decisiva que está ao lado de quem trabalha, de quem estuda, de quem faz cultura, de quem luta. A força decisiva para uma vida melhor para cada jovem ter o direito a viver feliz na terra que escolher e, desde logo, nesta que é a sua. A força decisiva capaz de alavancar as reivindicações da juventude no presente e nos sonhos do futuro. ℹ Conhece a intervenção completa de Jerónimo de Sousa ➡ www.cdu.pt/2022/node/418:=:https://www.cdu.pt/2022/a-cdu-e-a-forca-decisiva-para-uma-vida-melhor-para-cada-jovem-ter-o-direito-a-viver-feliz-na-terra-que-escolher",https://www.facebook.com/CDUPCPPEV/photos/a.166525036739202/4916099615115030/?type=3,,,Photos from CDU - Coligação Democrática Unitária's post,,,,,99,-1.67
Semanário SOL,jornalsol,54634527350,MEDIA_NEWS_COMPANY,PT,"As notícias de última hora e do dia que estão a marcar a actualidade. O seu ponto de encontro na web.

",2009-02-25 16:27:38,680155,675854,2022-01-04 22:51:06 WET,2022-01-04,22:51:06,Link,98,28,40,3,0,0,21,0,6,0,,-,0,0,0,N/A,https://www.facebook.com/54634527350/posts/10159844091332351,"“Em vez de pensar em soluções, começou a pensar em eleições“, disse Jerónimo de Sousa em relação a António Costa.",https://sol.sapo.pt/artigo/758249/porque-e-que-chumbaram-o-orcamento-pergunta-costa-a-jeronimo-no-debate-,,,"‘Porque é que chumbaram o Orçamento?‘, pergunta Costa a Jerónimo no debate",,,,,98,1.51
Juventude Comunista Portuguesa,JuventudeComunistaPortugues,401661266599855,POLITICAL_ORGANIZATION,PT,Página Oficial da Juventude Comunista Portuguesa - a organização revolucionária da juventude.,2013-04-30 17:03:44,13138,13459,2022-01-06 21:01:16 WET,2022-01-06,21:01:16,Photo,92,76,1,10,3,0,0,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/401661266599855/posts/4515533005212640,"➡️ A Juventude CDU realizou hoje em Lisboa um sessão com jovens que contou com a presença de Jerónimo de Sousa, Secretário-geral do PCP! ➡️Dia 30, vota CDU!",https://www.facebook.com/JuventudeComunistaPortugues/photos/a.1478059445626693/4515532891879318/?type=3,,,Photos from Juventude Comunista Portuguesa's post,,,,,92,1
PCP - Partido Comunista Português,pcp.pt,1548718718780787,POLITICAL_ORGANIZATION,PT,Página Oficial do PCP - Partido Comunista Português,2016-01-20 14:49:20,32592,36303,2022-01-07 12:14:20 WET,2022-01-07,12:14:20,Photo,92,82,0,8,1,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/1548718718780787/posts/3110884682564175,,https://www.facebook.com/CDUPCPPEV/photos/a.166525036739202/4916099615115030/?type=3,,,CDU - Coligação Democrática Unitária,"A CDU realizou uma sessão pública com jovens, onde falando da juventude, rapidamente se passou pelos principais problemas estruturais que se agravam, porque não vêem resposta, e que exigem soluções.

No encerramento deste encontro realizado com jovens, Jerónimo de Sousa sublinhou que ""mais força à CDU representa a garantia de que avançaremos nos salários, nos direitos, no combate à precariedade, na habitação, no ambiente, na Cultura, no Serviço Nacional de Saúde, na Escola Pública. Mais força à CDU representa fechar a porta ao regresso da direita, designadamente pela mão do PS.""

A CDU é a força decisiva que está ao lado de quem trabalha, de quem estuda, de quem faz cultura, de quem luta. A força decisiva para uma vida melhor para cada jovem ter o direito a viver feliz na terra que escolher e, desde logo, nesta que é a sua. A força decisiva capaz de alavancar as reivindicações da juventude no presente e nos sonhos do futuro.

ℹ Conhece a intervenção completa de Jerónimo de Sousa ➡ www.cdu.pt/2022/node/418:=:https://www.cdu.pt/2022/a-cdu-e-a-forca-decisiva-para-uma-vida-melhor-para-cada-jovem-ter-o-direito-a-viver-feliz-na-terra-que-escolher",,,,92,-1.96
Polígrafo,jornalpoligrafo,258649144844557,TOPIC_NEWSPAPER,PT,"Página oficial do Polígrafo, o primeiro jornal português de fact-checking. Polígrafo - Em Nome da Verdade. Todos os dias. ",2018-10-18 14:31:26,119086,124848,2022-01-05 16:57:31 WET,2022-01-05,16:57:31,Link,88,22,16,20,0,0,22,8,0,0,,-,0,0,0,N/A,https://www.facebook.com/258649144844557/posts/915218919187573,"No debate de ontem frente ao líder do PCP, o primeiro-ministro António Costa enumerou uma série de medidas que caíram por terra devido ao chumbo do Orçamento do Estado para 2022, desde logo o aumento extraordinário das pensões. Jerónimo de Sousa questionou ""porque é que não avançou"" e ""o que impediu"", ao que Costa respondeu: ""Não podemos fazer o aumento extraordinário [de pensões] porque o regime de duodécimos não permite"". O Polígrafo verifica. 🧐",https://poligrafo.sapo.pt/fact-check/costa-diz-que-regime-de-duodecimos-nao-permite-aumento-extraordinario-de-pensoes-e-verdade?utm_medium=Social&utm_source=Facebook#Echobox=1641400892,,,Costa diz que regime de duodécimos não permite aumento extraordinário de pensões. É verdade? - Polígrafo,"No debate de ontem frente ao líder do PCP, o primeiro-ministro António Costa enumerou uma série de medidas que caíram por terra devido ao chumbo do Orçamento do Estado para 2022, desde logo o aumento extraordinário das pensões. Jerónimo de Sousa questionou ""porque é que não avançou"" e ""o ...",,,,88,1.63
Orquestra Jazz do Porto,orquestrajazzdoporto,376862045829448,BANDS_MUSICIANS,PT,Página do Facebook da Orquestra Jazz do Porto,2015-03-28 17:17:23,6615,6720,2022-01-05 19:07:49 WET,2022-01-05,19:07:49,Native Video,84,48,4,14,17,0,1,0,0,0,owned,Yes,346,529,0,00:03:39,https://www.facebook.com/376862045829448/posts/1901790990003205,Orquestra Jazz do Porto Cheek to Cheek Voz: Rui Taipa Saxofones: Hugo Gama João Paulo Silva Rafael Gomes Pedro Simões Matos Elias Borges Trombones: Gil Silva André Ramalhais Miguel Botas Rui Bandeira Trompetes: Eduardo Santos Pedro Jerónimo João Pedro Dias Francisco Sá Contrabaixo: João Paulo Rosado Piano: Paulo Gomes Bateria: Filipe Monteiro Direção Artística: Filipe Monteiro Direção Técnica: João Sousa Direção: Jorge Santos Som: Grawa Sound Studio Video: Mínima Musica & Arte,https://www.facebook.com/orquestrajazzdoporto/videos/3090152227926053/,,,Orquestra Jazz do Porto - Cheek to Cheek - Voz: Rui Taipa,,,,,84,1.05
SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763539,1940118,2022-01-05 08:46:34 WET,2022-01-05,08:46:34,Link,84,23,40,1,0,3,16,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/150808986387/posts/10160366033306388,O secretário-geral comunista demarcou-se esta terça-feira da afirmação de Catarina Martins de que António Costa constitui “um obstáculo”.,https://sicnoticias.pt/eleicoes-legislativas/legislativas-jeronimo-de-sousa-recusa-intrometer-se-na-lideranca-do-ps/,,,Legislativas: Jerónimo de Sousa recusa intrometer-se na liderança do PS,O secretário-geral comunista demarcou-se esta terça-feira da afirmação de Catarina Martins de que António Costa constitui “um obstáculo”.,,,,84,-1.06
TVI,TviOficial,107038856024130,TV_NETWORK,PT,"Aqui, juntos, criamos a sua televisão.",2010-09-08 13:41:33,1416849,2244517,2022-01-04 22:40:07 WET,2022-01-04,22:40:07,Link,84,38,37,1,0,0,4,2,2,0,,-,0,0,0,N/A,https://www.facebook.com/107038856024130/posts/5006569072737726,"No primeiro confronto entre António Costa e Jerónimo de Sousa após o chumbo do Orçamento do Estado, não houve “inimigos”. Líder comunista quer propostas para começar o diálogo.",https://cnnportugal.iol.pt/antonio-costa/jeronimo-de-sousa/costa-sem-confianca-noutra-geringonca-critica-irresponsabilidade-do-pcp-jeronimo-quer-negociar-e-dispensa-futurologia/20520104/61d4be950cf2cc58e7db20a8?utm_source=facebook&utm_medium=social&utm_campaign=ed-tvi,,,"Costa “sem confiança” noutra geringonça, critica ""irresponsabilidade"" do PCP. Jerónimo quer negociar e dispensa ""futurologia""","No primeiro confronto entre António Costa e Jerónimo de Sousa após o chumbo do Orçamento do Estado, não houve “inimigos”. O líder comunista quer propostas para começar o diálogo. Já o primeiro-ministro bate no argumento socialista para esta disputa: “estabilidade”.",,,,84,-2.54
CDU - Distrito do Porto,,194842893888351,POLITICAL_PARTY,PT,Página com informação sobre as actividades e tomadas de posição da CDU no distrito do Porto.,2011-04-01 00:00:27,4734,4797,2022-01-07 21:03:04 WET,2022-01-07,21:03:04,Photo,83,74,0,6,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/194842893888351/posts/4754439384595323,"👉Jerónimo de Sousa encontrou-se hoje com escritores e livreiros do Porto Na intervenção de encerramento da sessão, o Secretário-geral do PCP considerou que o Estado tem responsabilidades das quais não pode eximir-se na criação de condições para a criação e fruição culturais, devendo oferecer mais meios✊",https://www.facebook.com/194842893888351/photos/a.708843512488284/4754438914595370/?type=3,,,Photos from CDU - Distrito do Porto's post,,,,,83,1.69
Público,Publico,88388366982,MEDIA_NEWS_COMPANY,PT,"Bem-vindo à página do PÚBLICO no Facebook, um espaço de informação, partilha e debate.",2009-04-14 17:16:12,1188904,1185821,2022-01-06 09:10:00 WET,2022-01-06,09:10:00,Link,83,16,42,7,1,1,15,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/88388366982/posts/10160047880441983,O líder do PCP ficou “surpreendido” com a recente “crispação” de Costa no debate televisivo. Mas não leva a sério quando o socialista diz ‘não’ a uma futura geringonça. “Esta coisa dos irrevogáveis vale tanto como coisa nenhuma”.,https://www.publico.pt/2022/01/06/politica/entrevista/jeronimo-atribui-nao-costa-nova-geringonca-noite-mal-dormida-1990882,,,Jerónimo atribui ‘não’ de Costa a nova geringonça a “uma noite mal dormida”,O líder do PCP ficou “surpreendido” com a recente “crispação” de Costa no debate televisivo. Mas não leva a sério quando o socialista diz ‘não’ a uma futura geringonça. “Esta coisa dos irrevogáveis vale tanto como coisa nenhuma”.,,,,83,1.02
CDU - Distrito do Porto,,194842893888351,POLITICAL_PARTY,PT,Página com informação sobre as actividades e tomadas de posição da CDU no distrito do Porto.,2011-04-01 00:00:27,4734,4797,2022-01-07 18:00:11 WET,2022-01-07,18:00:11,Photo,78,70,0,7,0,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/194842893888351/posts/4754104027962192,"✅Audição com trabalhadores das forças e serviços de segurança 👉Jerónimo de Sousa e Diana Ferreira estiveram esta tarde uma audição com trabalhadores das forças e serviços de segurança, no Porto. 👉Destacando a solidariedade da CDU com o trabalho diário destes profissionais, Jerónimo de Sousa referiu a intervenção que as forças que compõem a CDU tem tido na Assembleia da República e reafirmou o compromisso de prosseguir a defesa da valorização dos profissionais, dos seus direitos e do seu reconhecimento na garantia da segurança e tranquilidade públicas.",https://www.facebook.com/194842893888351/photos/a.708843512488284/4754103767962218/?type=3,,CDU força decisiva PCP-PEV,Photos from CDU - Distrito do Porto's post,,,,,78,1.59
RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,501880,531904,2022-01-04 18:15:00 WET,2022-01-04,18:15:00,Link,78,14,50,2,0,1,6,0,5,0,,-,0,0,0,N/A,https://www.facebook.com/110253572394348/posts/4784715468281445,"Jerónimo de Sousa mostra-se aberto a uma convergência, mas com caderno de encargos.",https://www.rtp.pt/noticias/politica/pcp-aberto-a-participar-em-maioria-plural-de-esquerda-mas-com-caderno-de-encargos_v1374443,,,"PCP aberto a participar em ""maioria plural de esquerda"", mas com caderno de encargos","Jerónimo de Sousa mostra-se aberto a uma convergência, mas com caderno de encargos.",,,,78,1.9
