Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763433,1939826,2022-01-04 14:19:43 WET,2022-01-04,14:19:43,Photo,199,31,107,0,0,0,59,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/150808986387/posts/10160364587646388,"SÃO BENTO 2022 Catarina Martins vs. Rui Tavares Hoje, às 18h, em direto, na SIC Notícias. #sicnoticias #legislativas2022 #politica #debate #eleições #legislativas",https://www.facebook.com/sicnoticias/photos/a.10157193002141388/10160364587606388/?type=3,,SICG nOtiCIas S.BENTO 2022 HOJE 18H BE VS LIVRE CATARINA MARTINS BLOCO DE ESQUERDA 18 Η RUI TAVARES LIVRE,,,,,,199,1.58
LIVRE,LIVREoficialpt,223731004466825,POLITICAL_PARTY,PT,Página Oficial do LIVRE no Facebook,2013-11-16 12:18:20,28634,30645,2022-01-05 12:05:28 WET,2022-01-05,12:05:28,Photo,183,134,30,14,4,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/223731004466825/posts/2047242325449008,"👉🏼 Hoje, Rui Tavares vai estar presente em mais um debate! #Legislativas2022 #botaacima #PartidoLIVRE",https://www.facebook.com/LIVREoficialpt/photos/a.249177145255544/2047242312115676/?type=3,,"Rui Tavares debate com André Ventura, quarta-feira, 5 de janeiro às 22h00 na CNN CNN",,,,,,183,3
Jornal Económico,JornalEconomico,481006665428991,MEDIA_NEWS_COMPANY,PT,"A melhor informação sobre economia, política e negócios.",2016-08-23 16:16:16,420819,441943,2022-01-02 22:51:31 WET,2022-01-02,22:51:31,Link,177,17,104,2,1,0,46,0,7,0,,-,0,0,0,N/A,https://www.facebook.com/481006665428991/posts/1789074154622229,"Num debate limitado pelo tempo, o salário mínimo acabou por ser um tema em destaque, com o secretário-geral do PS a reafirmar o objetivo de chegar aos 850 euros em 2025 (hoje, está nos 705 euros) e Rui Tavares apontou para mil euros no final da legislatura.",https://jornaleconomico.sapo.pt/noticias/legislativas2022-antonio-costa-insiste-na-bipolarizacao-com-psd-826292?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641163695,,,Legislativas2022: António Costa insiste na bipolarização com PSD,,,,,177,3.16
LIVRE,LIVREoficialpt,223731004466825,POLITICAL_PARTY,PT,Página Oficial do LIVRE no Facebook,2013-11-16 12:18:20,28616,30623,2022-01-02 21:27:15 WET,2022-01-02,21:27:15,Photo,175,134,11,23,4,1,0,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/223731004466825/posts/2045447845628456,Melhores momentos de Rui Tavares no debate na RTP frente-a-frente ao Primeiro Ministro António Costa. #BotaAcima #legislativas2022 #PartidoLIVRE,https://www.facebook.com/LIVREoficialpt/photos/a.249177145255544/2045447595628481/?type=3,,"""Um voto no LIVRE diz ao PS que os portugueses não querem uma maioria absoluta e diz ao Bloco e ao PCP que não querem intransigência nas negociações."" Rui Tavares Debate RTP1 ejaneiro com António Costa",Photos from LIVRE's post,,,,,175,2.87
Jornal de Notícias,jornalnoticias,216390522994,TOPIC_NEWSPAPER,PT,"Bem-vindo ao Facebook do Jornal de Notícias, um jornal de Portugal, de proximidade e de confiança.",2009-11-18 14:08:05,2268890,2284362,2022-01-05 23:30:02 WET,2022-01-05,23:30:02,Link,169,42,84,0,1,0,38,1,3,0,,-,0,0,0,N/A,https://www.facebook.com/216390522994/posts/10161802394987995,Debate Legislativas 2022,https://www.jn.pt/nacional/livre-ataca-maxima-salazarista-ventura-critica-programa-irresponsavel-14465481.html,,,"Livre ataca máxima salazarista, Ventura critica programa irresponsável","André Ventura foi acusado esta quarta-feira de ser ""o candidato do sistema"" e de recuperar uma máxima salazarista. Por sua vez, criticou Rui Tavares por apresentar nestas eleições ""o programa mais irresponsável que já viu na vida"" e ""mais anacrónico"", por prever subsídio de desemprego para q...",,,,169,1.4
TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477101,491136,2022-01-06 05:00:00 WET,2022-01-06,05:00:00,Link,168,43,106,0,2,0,16,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/174996242665/posts/10158636421662666,,https://www.tsf.pt/portugal/politica/ventura-como-candidato-do-sistema-trouxe-socrates-e-salgado-tavares-tirou-zero-do-programa-do-chega-14465233.html,,,Ventura como ″candidato do sistema″ trouxe Sócrates e Salgado. Tavares tirou ″zero″ do programa do Chega,Ventura diz que o Livre quer ″devolver a arte às colónias″. Rui Tavares ″compreende que o líder do Chega não queira falar″ de propostas.,,,,168,3.65
Bloco de Esquerda,Blocodeesquerdaoficial,101692761768654,POLITICAL_PARTY,PT,O Bloco de Esquerda é um partido político socialista que coloca no centro da política a dignidade de todas as pessoas.,2020-11-16 12:14:14,6535,8416,2022-01-04 20:05:40 WET,2022-01-04,20:05:40,Native Video,157,90,8,28,11,2,13,1,3,1,owned,Yes,3333,3438,0,00:26:55,https://www.facebook.com/101692761768654/posts/349575406980387,"""Bloco fará um acordo para o Governo como terceira força política do país"" O Bloco propôs e fará um acordo à esquerda para o Governo de Portugal. Isso será feito com o Bloco de Esquerda reforçado enquanto terceira força política e com as questões concretas que são reconhecidas como fundamentais pelo país. Vê ou revê o debate na íntegra entre Catarina Martins e Rui Tavares ⬇️",https://www.facebook.com/Blocodeesquerdaoficial/videos/1337608080015862/,,,"""Bloco fará um acordo para o Governo como terceira força política do país""",,,,,157,1.31
Chega Açores,ChegaAcores,101991058085799,POLITICIAN,PT,"
",2020-03-02 14:06:29,13928,14173,2022-01-05 18:51:03 WET,2022-01-05,18:51:03,Photo,157,91,34,21,9,0,1,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/101991058085799/posts/441928634092038,Não perca hoje na CNN Portugal pelas 22h o frente a frente entre o André Ventura do CHEGA e Rui Tavares pela extrema-esquerda! #Chega #ChegaAçores #Açores #AndréVentura #Legislativas2022,https://www.facebook.com/ChegaAcores/photos/a.102052588079646/441928347425400/?type=3,,"HOJE às 22H00 na CNN PORTUGAL DEBATE CHEGA VS LIVRE CHEGA Hoje há novo debate na CNN Portugal! A partir das 22 horas, André Ventura enfrenta Rui Tavares, do LIVRE.",,,,,,157,-1.57
CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155138,1138409,2022-01-06 00:26:00 WET,2022-01-06,00:26:00,Photo,156,49,87,4,0,1,13,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/101826228779402/posts/230907059204651,Ventura explorou o divórcio entre Joacine Katar Moreira e o Livre para desvalorizar o confronto com Rui Tavares. O fundador do Livre também desenterrou ‘esqueletos’ a Ventura. Veja o debate na íntegra em https://swki.me/rwibWOEf:=:https://cnnportugal.iol.pt/rui-tavares/andre-ventura/rendimento-universal-junta-socrates-e-salgado-ao-debate-livre-chega-joacine-foi-o-fantasma-de-servico/20520105/61d623d10cf2cc58e7db6310,https://www.facebook.com/cnnportugal/photos/a.129237229371635/230905159204841/?type=3,,As frases que marcaram o debate entre Livre e Chega CNN PORTUGAL,Photos from CNN Portugal's post,,,,,156,-1.97
SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763433,1939826,2022-01-04 21:48:22 WET,2022-01-04,21:48:22,Native Video,153,54,48,16,10,1,20,1,2,1,owned,Yes,5366,5419,0,00:27:15,https://www.facebook.com/150808986387/posts/10160365181456388,"Esta tarde, Catarina Martins, do Bloco de Esquerda, e Rui Tavares, do Livre, marcaram presença num debate assinalado pela convergência de programas eleitorais, mas também pela disputa do mesmo eleitorado. Veja o debate na íntegra",https://www.facebook.com/sicnoticias/videos/966758313937201/,,,Debate BE vs LIVRE,,,,,153,-1.28
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828666,934174,2022-01-05 21:27:22 WET,2022-01-05,21:27:22,Link,141,9,109,2,1,1,18,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2276045099226818,"Líder do CDS disse que ""IL é igual à esquerda, tirando na economia"" e Cotrim que ""CDS cancelou o grupo parlamentar inteiro"". Catarina Martins e Rui Rio num duelo em busca de votos ao centro.",https://observador.pt/liveblogs/cotrim-e-rodrigues-dos-santos-em-debate-pelo-voto-liberal/?utm_medium=Social&utm_source=Facebook#Echobox=1641418039,,,"Em direto/ Rui Tavares diz que ""Ventura é o candidato do sistema"". ""Não devia estar aqui"", responde o candidato do Chega","Depois do debate entre Rui Rio e Catarina Martins, marcado pelas divergências em torno da Segurança Social e Saúde, segue-se agora o duelo entre André Ventura e Rui Tavares.",,,,141,2.1
Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760177,796191,2022-01-04 20:25:45 WET,2022-01-04,20:25:45,Photo,140,28,61,4,0,0,44,0,3,0,,-,0,0,0,N/A,https://www.facebook.com/43218682948/posts/10159304976092949,"RUI TAVARES OU CATARINA MARTINS? HÁ UMA VITÓRIA MESMO CURTA (VEJA AS NOTAS E TEXTOS DOS COMENTADORES DO EXPRESSO) Catarina Martins e Rui Tavares debateram na SIC-Noticias, falando para os eleitores à esquerda do PS e procurando a resposta para uma pergunta: quem vai negociar melhor com o PS, se o PS vencer? O Bloco, mais duro? Ou o Livre, mais disponível? Os comentadores do Expresso dão conta de um debate equilibrado, quase um empate - mas com vitória para Tavares. Com algumas variações. Veja as notas e as explicações de cada um Eunice Lourenço Catarina Martins 5 - Rui Tavares 6 Quem é mais de esquerda? Quem quer mais casar com o PS? Catarina pôs em cima da mesa a experiência de seis anos de diálogo com o PS, Rui Tavares o europeísmo e uma visão nobre e apaixonada da política. Neste debate entre esquerdas que já estiveram juntas (Rui Tavares foi eleito eurodeputado pelo BE), o líder do Livre esteve bem quando confrontou a porta-voz do BE com a pergunta que muitos portugueses e o primeiro-ministro fizeram em outubro: porque é que não deixou sequer o Orçamento chegar à especialidade? E também quando puxou dos seus galões europeus contra um Bloco que já não é antieuropeísta, mas está sempre contra as políticas da UE. Catarina Martins tentou usar o debate para falar para António Costa, voltando a culpabilizá-lo pelo fim da legislatura. Gastou os primeiros três minutos a falar para o PS, mas Tavares conseguiu colocá-la no seu campo, a dizer que não imagina o mundo sem a União Europeia e a manifestar disponibilidade para acordos, ainda que tenha chutado para canto a proposta do Livre de um “pacto social progressista e ecológico”. “O Bloco fez e fará um acordo para o Governo de Portugal. Não vamos negociar um Orçamento, vamos negociar uma legislatura”, disse Catarina, quase a terminar. E Rui Tavares podia assinar por baixo. Vítor Matos Catarina Martins 5 - Rui Tavares 6 Pescam os dois na mesma água, concorrem pelos mesmos votos e pela influência sobre um eventual Governo do PS. “Estamos a mobizar o mesmo eleitorado”, admitiu logo Rui Tavares, que subinhou a coligação autárquica em Oeiras, mas foi marcando pontos frente a Catarina Martins. A coordenadora do Bloco avisou-o para desconfiar daquilo que António Costa disse que ia “estudar” e classificou-o como ideias “perigosas”. Disse querer uma “governação de esquerda”, mas continuou sem dizer o que faria perante o próximo orçamento socialista, apontando à “legislatura”. Tavares tentou fazer de fiel da balança entre PS e BE e PCP, mas confrontou a coordenadora do Bloco com as posições em relação à União Europeia. Melhor prestação de Tavares, Catarina continua longe dos desempenho de 2015 e 2019. Paula Santos Catarina Martins 5 - Rui Tavares 5 Numa conversa “com toda a simpatia” (a frase é da líder do Bloco de Esquerda) Catarina Martins e Rui Tavares passaram cerca de 25 minutos a tentar, fosse qual fosse o tema, responder à primeira pergunta colocada pela jornalista Rosa Pinto: o que distingue os dois partidos perante o eleitorado? A partilhar terreno político comum, Catarina Martins procurou colar Rui Tavares a António Costa: “preocupou-me a convergência” (entre ambos, no debate anterior) em matérias como os salários. Ou “parece António Costa a falar”. Já Rui Tavares entende que, apesar dos repetidos argumentos do Bloco, devia ter havido um esforço maior de convergência com o PS no OE: “não percebo porque não se chegou a negociar na Especialidade”. Mais eficaz, para os eleitores de esquerda, Catarina Martins ao apontar a falta de referências à alteração da Legislação Laboral no Programa do Livre. Bem mais assertivo e esclarecido Rui Tavares nas questões europeias das quais a coordenadora do Bloco procurou escapar logo que possível: “quero voltar a falar de Portugal”. De resto, mais do mesmo: Tavares insiste no pacto à esquerda que não mereceu resposta de Costa, nem compromisso de Catarina que voltou a falar no tema que vai regressar seguramente à mesa de outros debates: a questão da exclusividade no SNS. David Dinis Catarina 6 - Tavares 5 Num debate espelhou-se o dilema da esquerda não socialista: votar no Bloco, que chumbou o Orçamento? Ou num partido que reabre o diálogo, mesmo que com menos firmeza? O espaço já é curto e Catarina Martins tinha mais a perder (o Livre é pequeno, não há muitos votos a tirar ali). Apostou as fichas em dois temas: SNS e leis laborais, mas sobretudo em passar uma imagem de inocência de Rui Tavares. Mas foi a mostrar conhecimento dos dossiês que conseguiu os seus melhores trunfos. Quanto a Rui Tavares, tinha mais votos a conquistar, conseguiu diferenciar-se do Bloco nas questões europeias e na disponibilidade para conversar. Catarina pareceu melhor, mas não me surpreenderia que a mensagem de Tavares tivesse algum eco nalguma esquerda desiludidas com a queda do Governo. Ou irão esses votar PS?",https://www.facebook.com/jornalexpresso/photos/a.378167197948/10159304970497949/?type=3,,,Photos from Expresso's post,,,,,140,1.92
Revista Visão,visaopt,44028982543,MEDIA_NEWS_COMPANY,PT,"A newsmagazine mais lida em Portugal.
Site: visao.sapo.pt
Email: visao@visao.pt
Instagram: @revista_visao",2009-01-12 18:04:14,560069,581372,2022-01-06 00:35:06 WET,2022-01-06,00:35:06,Link,138,36,83,1,5,0,13,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/44028982543/posts/10158608296637544,"O debate entre Rui Tavares e André Ventura ""aqueceu"" o ambiente. Em modo de ataque, Tavares apontou ligações ""perigosas"" ao líder do Chega. Ventura apostou em atacar programa e trabalho parlamentar do Livre.",https://visao.sapo.pt/atualidade/2022-01-06-debate-legislativas-rui-tavares-acusa-andre-ventura-de-ser-candidato-do-sistema-e-confronta-o-com-o-programa-de-9-paginas-do-chega/,,,"Visão | Debate Legislativas: Rui Tavares acusa André Ventura de ser ""candidato do sistema"" e confronta-o com o ""programa de 9 páginas"" do Chega","O debate entre Rui Tavares e André Ventura ""aqueceu"" o ambiente. Em modo de ataque, Tavares apontou ligações ""perigosas"" ao líder do Chega. Ventura apostou em atacar programa e trabalho parlamentar do Livre",,,,138,2.82
Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,759694,795644,2022-01-02 21:56:29 WET,2022-01-02,21:56:29,Photo,131,49,48,6,0,0,18,0,10,0,,-,0,0,0,N/A,https://www.facebook.com/43218682948/posts/10159301855122949,"#DEBATES #LEGISLATIVAS2022: Costa perde a vergonha das três palavras: “Maioria do PS”. Rui Tavares desafia para acordo escrito Ao contrário do que tinha feito nos últimos meses, António Costa apareceu no primeiro debate pré-legislativas sem medo de pedir uma maioria absoluta. Não o disse por estas palavras, mas repetiu várias vezes com outras três: “Maioria do PS”. “Precisamos de uma solução estável e progressista, que só é possível com uma maioria do PS”, disse primeiro. Mais à frente: “A forma mais segura de ter estabilidade é dar uma maioria ao PS, o que não significa governar sozinho.” O primeiro-ministro puxou pelos galões de presidente da Câmara Municipal de Lisboa, que governou com e sem maioria. “Foi sempre o mesmo António Costa”, garantiu, “de compromisso e de diálogo”. E novamente, desta vez para atacar Rui Rio: “A única forma de ter uma maioria estável e progressista, que não dependa nem de liberais nem da extrema-direita, é ter uma maioria do PS.” No fim do debate, entre sorrisos, disse mesmo que “o voto no Livre não livra o país da direita”. O que o livra, claro, “é o voto no PS”. Rui Tavares tinha outro guião. Apresentou o Livre como “a esquerda da convergência” e desafiou Costa para um acordo escrito ou, como lhe chamou, para “um pacto para uma maioria social, progressista e ecológica”, que promete viabilizar os orçamentos do Governo, mas impõe “uma agenda para um novo modelo de desenvolvimento a apresentar ao país até ao próximo 25 de Abril”. Nem com os dados lançados, Costa cedeu. Num debate sereno entre os líderes de dois partidos que, ambos admitiram, têm causas que os aproximam, a discussão esteve à volta da governabilidade e dos salários abaixo da média europeia. O salário mínimo, que Costa prometeu colocar nos 850 euros até 2025, mas também o salário médio. Quanto a isso, o candidato do PS aproveitou para nova bicada a Rui Rio. “Não podemos ter é um governo do dr. Rui Rio, que achou que o aumento do salário mínimo [para 705 euros este ano] foi excessivo.” Nas questões programáticas, Costa e Tavares pouco discordam. Mas o líder do Livre não se cansou de repetir “eu avisei”. Avisou que sem acordo escrito a legislatura podia não ir até ao fim, avisou que o salário mínimo deveria ter sido aumentado antes da subida da inflação. E tentou o golpe de asa, atirando a toda a esquerda. “Um voto no Livre diz que governar sozinho é coisa do passado [para o PS], e diz a Bloco e PCP que precisamos de uma cultura de diálogo e compromisso.” Nota: o site do Expresso encontra-se temporariamente indisponível, pelo que estamos a usar as nossas redes sociais para lhe trazer as notícias do dia. Fique connosco. #liberdadeparainform",https://www.facebook.com/jornalexpresso/photos/a.378167197948/10159301854942949/?type=3,,,,,,,,131,1.77
RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,501923,531973,2022-01-06 08:35:02 WET,2022-01-06,08:35:02,Link,126,25,85,2,0,0,13,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/110253572394348/posts/4789907754428883,Rui Tavares diz que o programa do Chega não tem nada para oferecer no futuro. André Ventura respondeu com críticas ao programa eleitoral do Livre.,https://www.rtp.pt/noticias/politica/rui-tavares-acusa-ventura-de-ser-candidato-do-sistema-e-lider-do-chega-considera-anacronico-programa-do-livre_v1374855,,,"Rui Tavares acusa Ventura de ser ""candidato do sistema"" e líder do Chega considera ""anacrónico"" programa do Livre",Rui Tavares diz que o programa do Chega não tem nada para oferecer no futuro. André Ventura respondeu com críticas ao programa eleitoral do Livre.,,,,126,3.15
Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1328938,1335609,2022-01-02 23:19:11 WET,2022-01-02,23:19:11,Link,125,24,55,4,1,2,35,2,2,0,,-,0,0,0,N/A,https://www.facebook.com/196064380421881/posts/5397926383568962,"No primeiro debate rumo às legislativas, o secretário-geral do PS insistiu que uma solução estável ""só é possível com uma maioria do PS"". Rui Tavares defendeu que um voto no Livre é o único à esquerda que ""não deixa tudo na mesma"".",https://www.dn.pt/politica/antonio-costa-arranca-debates-a-insistir-na-tecla-da-estabilidade-14456470.html,,,António Costa: ″Escolha é entre uma maioria de progresso e o regresso à austeridade″,"O secretário-geral do PS insistiu que uma solução estável ""só é possível com uma maioria do PS"" e Rui Tavares defendeu que um voto no Livre é o único à esquerda que ""não deixa tudo na mesma"".",,,,125,1.08
Partido Político CHEGA,PARTIDOPOLITICOCHEGA,299291837551783,POLITICAL_ORGANIZATION,PT,Political Organization,2018-09-27 17:53:15,17508,18173,2022-01-05 23:51:11 WET,2022-01-05,23:51:11,Link,117,51,48,9,0,0,9,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/299291837551783/posts/1114476922699933,Hoje o Livre foi finalmente desmascarado: o seu programa inclui atribuir um subsídio a pessoas como Salgado e Sócrates e acabar com a nacionalidade portuguesa. O programa mais ridículo destas eleições legislativas! https://cnnportugal.iol.pt/rui-tavares/andre-ventura/rendimento-universal-junta-socrates-e-salgado-ao-debate-livre-chega-joacine-foi-o-fantasma-de-servico/20520105/61d623d10cf2cc58e7db6310,https://cnnportugal.iol.pt/rui-tavares/andre-ventura/rendimento-universal-junta-socrates-e-salgado-ao-debate-livre-chega-joacine-foi-o-fantasma-de-servico/20520105/61d623d10cf2cc58e7db6310,,,Rendimento universal junta Sócrates e Salgado ao debate Livre-Chega. Joacine foi o ‘fantasma’ de serviço,Ventura explorou o divórcio entre Joacine Katar Moreira e o Livre para desvalorizar o confronto com Rui Tavares. Mas o fundador do Livre também desenterrou ‘esqueletos’ a Ventura. A corrupção acabou por se tranformar no motor do confronto,,,,117,1.95
Jornal Económico,JornalEconomico,481006665428991,MEDIA_NEWS_COMPANY,PT,"A melhor informação sobre economia, política e negócios.",2016-08-23 16:16:16,420808,442075,2022-01-05 00:00:41 WET,2022-01-05,00:00:41,Link,116,12,55,2,0,0,37,0,10,0,,-,0,0,0,N/A,https://www.facebook.com/481006665428991/posts/1790485027814475,"No duelo com a coordenadora do BE, Rui Tavares, repetiu o apelo já feito a António Costa, que estendeu ao BE, PCP, PEV e ao PAN, para um “pacto social, progressista e ecológico com uma agenda para um novo modelo de desenvolvimento para o país”, apresentado até ao próximo dia 25 de Abril.",https://jornaleconomico.sapo.pt/noticias/tavares-insiste-num-pacto-social-a-esquerda-catarina-martins-tenta-colar-livre-ao-ps-827104?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641326007,,,Rui Tavares insiste num “pacto social” à esquerda. Catarina Martins tenta ‘colar’ Livre ao PS,,,,,116,2.11
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828703,934308,2022-01-06 08:34:02 WET,2022-01-06,08:34:02,Live Video Complete,115,39,42,18,9,3,1,0,1,2,crosspost,Yes,2428,2500,2550,00:28:14,https://www.facebook.com/111978555633494/posts/4890431777688111,"“Read my lips”: PSD e BE concordam em discordar. Rui Tavares fez frente a Ventura. CDS e IL, os primos afastados. E as novas regras de isolamento. Hoje com José Manuel Fernandes, Paulo Ferreira, Miguel Santos Carrapatoso e Alexandra Machado.",https://www.facebook.com/ObservadorOnTime/videos/4890431777688111/,,,E o Vencedor é… na Rádio Observador,,,,,115,-1.02
Bloco de Esquerda,Blocodeesquerdaoficial,101692761768654,POLITICAL_PARTY,PT,O Bloco de Esquerda é um partido político socialista que coloca no centro da política a dignidade de todas as pessoas.,2020-11-16 12:14:14,6535,8416,2022-01-04 19:06:19 WET,2022-01-04,19:06:19,Native Video,114,75,3,20,13,0,0,1,1,1,owned,Yes,890,1724,0,00:00:58,https://www.facebook.com/101692761768654/posts/349558013648793,"Confesso alguma surpresa quando ouço o Rui Tavares falar da ""intransigência do Bloco de Esquerda"", parece o António Costa a falar. Mas sabe que não foi assim. Em 2019, recusou fazer um acordo.",https://www.facebook.com/Blocodeesquerdaoficial/videos/355835416373647/,,,O Bloco conseguiu um acordo em 2015 porque o PS não ganhou eleições.,,,,,114,-1.05
LIVRE,LIVREoficialpt,223731004466825,POLITICAL_PARTY,PT,Página Oficial do LIVRE no Facebook,2013-11-16 12:18:20,28616,30623,2022-01-02 12:00:03 WET,2022-01-02,12:00:03,Photo,113,88,5,14,5,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/223731004466825/posts/2045152755657965,🚨Não percas o primeiro debate das Legislativas 2022! #PartidoLIVRE #botaacima #Legislativas2022,https://www.facebook.com/LIVREoficialpt/photos/a.225146627658596/2045152722324635/?type=3,,"Rui Tavares debate comAntónio Costa, domingo, 2 de janeiro às 20h50 na RTP1",,,,,,113,1.85
LIVRE,LIVREoficialpt,223731004466825,POLITICAL_PARTY,PT,Página Oficial do LIVRE no Facebook,2013-11-16 12:18:20,28769,30801,2022-01-08 00:00:03 WET,2022-01-08,00:00:03,Photo,111,90,6,13,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/223731004466825/posts/2049099771929930,🔔Hoje há debate! Anotem nas agendas e lembrem-se que todos os votos contam! 📌LIVRE e PSD 📺RTP1 ⏰20h40 #BotaAcima #PartidoLIVRE #legislativas2022,https://www.facebook.com/LIVREoficialpt/photos/a.225146627658596/2049099761929931/?type=3,,"Rui Tavares debate com Rui Rio, sábado, 8 de janeiro às 20h40 na RTP1 RTP1",,,,,,111,1.91
LIVRE,LIVREoficialpt,223731004466825,POLITICAL_PARTY,PT,Página Oficial do LIVRE no Facebook,2013-11-16 12:18:20,28623,30630,2022-01-03 11:50:50 WET,2022-01-03,11:50:50,Native Video,108,71,10,21,2,1,1,0,0,2,owned,Yes,812,1662,0,00:01:05,https://www.facebook.com/223731004466825/posts/2045832825589958,"“Nós somos por uma política do bota acima, não abaixo. Elevar o país, puxá-lo para cima (…)”. No primeiro debate das Legislativas 2022, com António Costa, Rui Tavares sublinhou o compromisso do LIVRE em dar resposta aos problemas do país com uma política progressista e ecológica. #Legislativas2022 #PartidoLIVRE #botaacima",https://www.facebook.com/LIVREoficialpt/videos/588731502220774/,,,"A política do bota acima, não abaixo",,,,,108,1.37
Bloco de Esquerda,Blocodeesquerdaoficial,101692761768654,POLITICAL_PARTY,PT,O Bloco de Esquerda é um partido político socialista que coloca no centro da política a dignidade de todas as pessoas.,2020-11-16 12:14:14,6508,8382,2022-01-03 15:58:45 WET,2022-01-03,15:58:45,Photo,107,70,5,28,2,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101692761768654/posts/348854633719131,"#Legislativas2022 Amanhã, a partir das 18:10, Catarina Martins estará na SIC Notícias para debater com Rui Tavares.",https://www.facebook.com/Blocodeesquerdaoficial/photos/a.149291707008759/348852833719311/?type=3,,LEGISLATIVAS 2022 Debate Catarina Martins Rui Tavares Livre 04/01 18H30 SICO SIC notiCIaS,,,,,,107,1.02
