Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Iniciativa Liberal Lisboa,IniciativaLx,658075674589353,POLITICAL_ORGANIZATION,PT,"O teu novo Partido, em Lisboa. Juntos somos alternativa por um Portugal Mais Liberal. Mais Liberdade Política, Social e Económica.
",2019-01-25 12:11:45,4151,4482,2022-01-06 13:00:06 WET,2022-01-06,13:00:06,Photo,34,28,2,2,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/658075674589353/posts/1389142411482672,"👉 Voz Liberal: Carta aberta aos Eleitores do Centrão Caros eleitores do Centrão, como sabem no próximo dia 30 de janeiro, terão oportunidade para eleger uma nova Assembleia da República e consequentemente um novo Governo. Assim, gostaria de vos alertar, através desta carta aberta, para uma tragédia inevitável que se prepara e que poderá definir o nosso país e o futuro dos nossos filhos e netos. Em primeiro lugar, gostaria que soubessem que conheço bem a quem me estou a dirigir. Assim, bem sei que: - para Primeiro Ministro, normalmente votam no político que vos parece menos mau e que supostamente vos traz mais garantias de não empobrecerem num futuro próximo; - por aquilo que se esforçam, ou esforçaram, por aquilo que estudam ou estudaram, por aquilo que trabalham ou trabalharam, mereciam de ter um ordenado cujo teto não fossem uns míseros 2000 euros; - gostariam que o nosso país pudesse oferecer um futuro melhor aos vossos filhos em vez de terem que emigrar, como muitos familiares vossos e amigos; - preferem, por exemplo, a vida da Suíça à da Venezuela; - não gostam que o Estado fique com metade do que produzem e vos ofereça apenas dores de cabeça em troca; - querem um país europeu, rico, desenvolvido e com uma democracia moderna e com instituições forte e livres; - querem viver num país com elevador social, onde o esforço e o trabalho são recompensados; - querem espaço para evoluir, pensar e criar livremente; - querem viver num país com contas públicas equilibradas e com uma dívida pública controlada; - querem um Estado eficaz, que vos sirva em vez de se servir a si próprio ou apenas os interesses de uma qualquer oligarquia; - não gostam de partidos extremistas; - nunca votariam num partido marxista ou fascista; - não querem o comunismo nem o fascismo em Portugal; - não querem partidos que se confundem com o Estado, nem querem tomar conta do aparelho do Estado; Como sei que vós, eleitores do Centrão, têm estas características, deixem-me alertar-vos de algo grave que irá acontecer se nada mudar. Algo que ninguém vos dirá nem alertará na televisão, mas que é certinho como o destino. Quero-vos alertar que nas próximas legislativas um voto no PS será um voto numa governação fortemente marxista. Tal governação que se prepara, não fora estarmos na União Europeia, nos colocaria ao nível da Bolívia (a mais recente experiência do socialismo aplicado) tão rapidamente quanto a duração da legislatura, como passo a explicar: o PS, embora o peça, está muito longe da maioria absoluta. E ainda bem. Do Ponto de vista social, o voto no PS está esgotado. O voto no PS é militante, o que significa que não há abstenção no votante do PS. Ou seja, o PS não terá maioria absoluta em situação alguma. Estes 39%, 40% das sondagens são o teto do voto do PS. Por outro lado, Costa, Catariana, Jerónimo e até o apreciador do regime cubano e assustador de Alemães Pedro Nuno Santos, estão todos já a preparar a edição 2.0 da Geringonça (às escondidas, mas bastante percetível). Como pudemos verificar através do orçamento chumbado, os parceiros de Geringonça, extremistas radicais, pretendem dar o salto na sua influência governativa, pois já não se contentam com pouco. Catarina e Mariana até já sonham com Ministérios. Eleitores do Centrão, não tenham ilusões. Todos sabemos que o PCP e o BE pretendem criar um país comunista e pobre (passo a redundância) à beira mar plantado. Não por prazer, mas porque faz parte do tipo de poder comunista onde o Ser Humano tem que estar inevitavelmente subjugado. Subjugação ao coletivo afirmam eles, mas na realidade a subjugação é sempre à Oligarquia reinante em cada país. Podemos ver laivos deste poder nos sindicatos e corporações que tanto obstam ao desenvolvimento nacional, ou que paralisam meia cidade quando lhes apetece, no mínimo. Eleitores do Centrão, estou consciente que sabem que a extrema esquerda apenas pretende a captura do vosso trabalho e produção, para o seu interesse egoísta e corporativo. Esta é a proto-Oligarquia marxista que poderá governar, e que irá literalmente integrar o governo caso votem no PS, pois tais parceiros são fundamentais para o projeto de poder do PS de Costa ou de Pedro Nuno Santos, que sem maioria absoluta não se furtarão em lhes vender a alma e o corpo do país, de todos nós, outra vez e outra vez se necessário. Eleitores do Centrão, não duvidem destas palavras que vos escrevo. Vejam com os vossos próprios olhos e observem. Eleitores do centrão, não se deixem ludibriar. Cada voto no PS será um voto numa solução governativa de forte pendor marxista! Foi precisamente isso que o chumbo deste orçamento nos demonstrou. O Governo do PS apresentou um mau orçamento e que se estava a tornar um péssimo orçamento. Foi essa futura solução que se desenha, que bem se percebeu dos discursos de Costa, Catarina Martins e Jerónimo de Sousa. Foi para essa solução governativa que fez Pedro Nuno Santos dirigir-se às bancadas de PCP e BE antes da votação do Orçamento. Eleitores do (truncated)",https://www.facebook.com/IniciativaLx/photos/a.686933475036906/1389142388149341/?type=3,,"Voz LIBERAL ""É por isso necessário, mais do que nunca, apostar numa solução alternativa, que junte partidos que respeitem a democracia liberal, que queiram Portugal um pais integrado num espaço comum europeu, que implementem políticas viradas para O crescimento e que respeitem a liberdade de escolher e criar."" Gonçalo Santos 06/01/2022 LISBOA iniciativa liberal",,,,,,34,-1.65
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828630,934013,2022-01-04 16:04:12 WET,2022-01-04,16:04:12,Link,34,19,8,0,0,0,6,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2274992872665374,"""Qualquer medida tem que ter este equilíbrio de garantir a saúde e a segurança sanitária às pessoas, mas simultaneamente permitir o fluir da vida, do trabalho"", salientou Jerónimo de Sousa.",https://observador.pt/2022/01/04/pcp-defende-que-eventuais-novas-restricoes-contra-a-covid-19-devem-ser-equilibradas/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641311399,,,PCP defende que eventuais novas restrições contra a Covid-19 devem ser equilibradas,,,,,34,-1.97
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828594,933845,2022-01-03 22:03:36 WET,2022-01-03,22:03:36,Link,34,10,14,0,0,0,10,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2274377859393542,"""A serem tomadas medidas, não é em cima do dia 30 de janeiro"". Jerónimo de Sousa pede ao Governo que se tomem medidas atempadas para que todos os portugueses possam exercer o seu direito de voto.",https://observador.pt/2022/01/03/pcp-pede-ao-governo-medidas-para-que-ninguem-fique-impedido-de-votar/?utm_medium=Social&utm_source=Facebook#Echobox=1641245752,,,PCP pede ao Governo medidas para que ninguém fique impedido de votar,,,,,34,-2.12
CDU - RIBEIRA GRANDE,,1968019756774205,none,,,,1079,N/A,2022-01-02 23:59:08 WET,2022-01-02,23:59:08,Link,33,23,0,3,5,0,1,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/groups/1968019756774205/permalink/3113964865513016,Nós acreditamos e queremos um mundo de PAZ!!!,https://www.cdu.pt/2022/pela-paz-e-o-progresso-social,,,Pela Paz e o Progresso Social,"CDU - Coligação Democrática Unitária - PCP-PEV | Eleições Legislativas 2022 Mensagem de Jerónimo de Sousa, Secretário-Geral do PCP Pela Paz e o Progresso Social 01 de Janeiro de 2021 Ver Vídeo A paz é um direito fundamental. A paz é condição essencial para assegurar o respeito e o pleno...",,,,33,1.43
PCP,,131395639428,none,,,,12186,N/A,2022-01-08 18:01:23 WET,2022-01-08,18:01:23,Photo,33,26,0,5,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/131395639428/permalink/10159871177149429,"Há quem diga que os jovens já não se reveem no comunismo. Eu cada vez vejo mais jovens a inscrever-se e a militar ativamente na Juventude Comunista Portuguesa e no Partido Comunista Português. Mesmo nos últimos 2 anos, com todas as dificuldades que vivemos, acho que as inscrições aumentaram. Penso que uma possível explicação do porquê de não só os jovens, como os mais velhos procurarem mais o Partido Comunista é porque já não encontram resposta noutros partidos. Creio que é de louvar o esforço que o Partido Comunista tem feito para desenvolver uma estratégia de comunicação nos novos media para chegar a mais e mais gente. De vez em quando lá vejo uma ou outra notícia nos jornais ou na televisão. Há pouco tempo achei interessante uma critica do Jerónimo de Sousa aos que anunciam a morte do partido. Referia uma manifestação de 400 jovens em Matosinhos. Quando são outros partidos é uma meia dúzia mas logo amplamente noticiado. Fareja-me que há algo aqui que não está a bater certo.",https://www.facebook.com/photo.php?fbid=114087141140642&set=gm.10159871177149429&type=3,,,Photos from Emanuel Pinho's post,,,,,33,-1.3
CDU Montemor o Velho,CDUMontemorovelho,165806163497648,POLITICAL_PARTY,PT,"PÁGINA OFICIAL DA COLIGAÇÃO DEMOCRÁTICA UNITÁRIA - CDU MONTEMOR O VELHO
AUTÁRQUICAS 2013",2011-08-24 00:22:49,2195,2207,2022-01-03 09:03:33 WET,2022-01-03,09:03:33,Photo,33,26,0,3,4,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/165806163497648/posts/4641676585910561,"Se existe dinheiro para a banca e para perdão fiscal, porque não há para quem trabalha?",https://www.facebook.com/photo.php?fbid=1535156519982846&set=p.1535156519982846&type=3,,"""NÃO ACEITAMOS QUE EM NOME DAS CONTAS CERTAS PARA COM os GRUPOS ECONÓMICOS, SE FAÇAM CONTAS ERRADAS COM os TRABALHADORES E o POVO PORTUGUÊS!"" JERÓNIMO DE SOUSA MENSAGEM DE ANO NOVO)",Antonia,"Subscrevo...Parabéns Camarada..
VIVA O PARTIDO COMUNISTA PORTUGUÊS...
Abraço duma Barranquenha Chaparra!",,,,33,-1.24
CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155288,1138621,2022-01-07 08:30:14 WET,2022-01-07,08:30:14,Link,31,9,20,0,0,1,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101826228779402/posts/231826629112694,Analisamos algumas das questões levantadas por Rui Rio e Catarina Martins durante o debate eleitoral entre PSD e Bloco de Esquerda.,https://cnnportugal.iol.pt/videos/hora-da-verdade-catarina-martins-disse-que-era-social-democrata/61d7512e0cf2c7ea0f1187ae?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,,,Hora da Verdade: JS divulgou vídeo manipulado de Jerónimo de Sousa? Catarina Martins disse que é social-democrata?,"Hora da Verdade é uma parceria da TVI com o jornal Observador, para separar os factos da ficção. Esta quinta-feira, analisamos algumas das questões levantadas por Rui Rio e Catarina Martins durante o debate eleitoral entre PSD e Bloco de Esquerda.",,,,31,-2.94
CDU - RIBEIRA GRANDE,,1968019756774205,none,,,,1080,N/A,2022-01-04 21:56:27 WET,2022-01-04,21:56:27,Photo,31,27,0,1,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1968019756774205/permalink/3115247285384774,A diferença entre Jerónimo de Sousa e António Costa é a diferença entre o PCP e o PS. Uns querem melhorar a vida dos portugueses e outros querem o poder pelo poder. Muito bem Jerónimo de Sousa é um orgulho ter-te como secretário-geral do meu partido. Nuno Cavaco,https://www.facebook.com/photo.php?fbid=5079773602054071&set=gm.3115247285384774&type=3,,,,,,,,31,1
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828630,934013,2022-01-04 21:04:57 WET,2022-01-04,21:04:57,Link,31,6,13,3,0,2,6,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2275193349311993,"António Costa e Jerónimo de Sousa protagonizaram o chumbo de OE que levou às eleições antecipadas, tendo agora oportunidade de debater. Rui Tavares e Catarina Martins atacaram o ""obstáculo Costa"".",https://observador.pt/liveblogs/bloco-versus-livre-o-debate-entre-velhos-amigos-que-se-zangaram/?utm_medium=Social&utm_source=Facebook#Echobox=1641330294,,,"Em direto/ Sousa Real ataca ""isenções"" do Campo Pequeno. Líder do CDS promete baixar IVA das touradas","Costa e Jerónimo fizeram um passa-culpas da crise política, mais desconfiados que nunca entre si. Rui Tavares e Catarina Martins atacaram o ""obstáculo Costa"". Agora é a vez de CDS e PAN.",,,,31,-2.16
Grupo dos Amigos dos Animais de Felgueiras,aaafelgueiras,582630721766244,COMMUNITY_ORGANIZATION,PT,IBAN - PT50 0007 0000 0029 2949 3132 3 Novo Banco,2013-02-08 18:49:55,29178,29646,2022-01-05 07:59:10 WET,2022-01-05,07:59:10,Photo,30,4,0,19,0,0,0,4,0,3,,-,0,0,0,N/A,https://www.facebook.com/582630721766244/posts/5518621694833764,"RAÇÃO PRECISA-SE. Os pratos dos patudinhos do abrigo estão a ficar vazios. Neste momento tenho ao meu cuidado 47 cães e 14 gatos. Preciso de ração para cão adulto e sénior. Preciso de ração para gatos bebés, adultos e areia. A todos aqueles que possam ajudar, AGRADEÇO de coração. Ajude a matar a fome a quem não tem voz para pedir! <3 A quem está a ajudar agradeço de coração! <3 BEM HAJAM! <3 Jerónimo M. Barros - 5€ M. Manuela Marques Lino - 10€ Natália Pereira - 30€ João Paulo de Almeida Sobral de Matos - 15€ Tatiana Sofia Silva - 10€ Laura Paiva - 10€ Sandra Rodrigues - 10€ Cristiana Vaz - 20€ Joana Lamego - 10€ Nuno Renato Ferrão - 10€ Soraia Moreira e Fernando - 50€ Carolina Pereira - 10€ Susana Costa - 7€ Fabia Marta C. Silva Porto - 10€ Donativo Anónimo - 20€ Vanessa Castro - 4€ Simone C. Teixeira - 10€ Célia Pereira Silva - 5€ Maria Fernanda Simão - 5€ Domingos Teixeira - 2€ Bárbara Guimarães - 10€ Ana Catarina R. Milho - 30€ Andreia F. Santos - 20€ Ana Catarina Silva - 2€ Stephanie Gonçalves - 5€ Sandra Maria Pereira - 15€ Sara Pintos Soares - 10€ Tatiana Silva Lopes - 10€ Renata Mello - 10€ Eldina Lara Guerreiro - 20€ Paula A. Barata - 20€ Paulo Jorge Carvalho Costa - 30€ Andreia Isabel da Silva Bento de Carvalho - 20€ Donativo Anónimo - 55€ Walentina Fedjuschina - 20€ Carla Dias - 20€ Silvia Marinho - 5€ Henrique Manuel Reis Oliveira Rafael - 100€ Tatiana Silva Lopes - 20€ Patricia Sousa - 5€ Dra Carla Ferreira - 10€ Emilia Sousa Castro - 10€ Marta Maria Fontes Guerra da Mota - 50€ Paulo Sérgio Martins de Carvalho - 25€ Cristiana Ribeiro - 10€ IBAN - PT50 0007 0000 0029 2949 3132 3 MBWay associado ao contacto 964697659 Contacto - 964697659",https://www.facebook.com/aaafelgueiras/photos/a.582744421754874/5438191099543491/?type=3,,,Grupo dos Amigos dos Animais de Felgueiras,"RAÇÃO PRECISA-SE.
Os pratos dos patudinhos do abrigo estão a ficar vazios.
Neste momento tenho ao meu cuidado 47 cães e 14 gatos.
Preciso de ração para cão adulto e sénior. 
Preciso de ração para gatos bebés, adultos e areia.
A todos aqueles que possam ajudar, AGRADEÇO de coração.
Ajude a matar a fome a quem não tem voz para pedir! <3

Contacto - 964697659",,,,30,-3.97
CDU Emigração,cduemigracao,2308363692753695,POLITICAL_ORGANIZATION,PT,Página da Candidatura da CDU nos Círculos Eleitorais da Europa e de Fora da Europa nas Eleições Legislativas 2022,2019-07-01 15:55:22,1977,2008,2022-01-08 10:00:06 WET,2022-01-08,10:00:06,Link,30,22,0,7,0,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/2308363692753695/posts/3017518008504923,Intervenção de Jerónimo de Sousa no debate on line sobre Defender as Comunidades Emigrantes,https://www.pcp.pt/defender-comunidades-emigrantes,,,Defender as comunidades emigrantes,Jerónimo de Sousa com candidatos da emigração,,,,30,-1.3
Resistir Sempre,,534732913298441,none,,,,3834,N/A,2022-01-08 21:27:47 WET,2022-01-08,21:27:47,Photo,30,26,0,2,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/534732913298441/permalink/4272537869517908,"""Jerónimo de Sousa esteve esta tarde numa Sessão Pública em Grândola. Na sua intervenção falou dos reformados e pensionistas e do aumento extraordinário de 10 euros das reformas e pensões. “É uma falsidade dizer-se que não se podem aumentar a pensões agora Janeiro, porque não há Orçamento aprovado. Aliás, o primeiro-ministro disse o contrário há pouco mais de um mês, afirmando que podia aumentar, mas não queria. Usam-se os pensionistas como arma eleitoral! De facto, o aumento das pensões e das reformas só não acontece, porque o governo não quer. E essa é que é a verdade! Os reformados e pensionistas sabem que os aumentos de 10 euros nas pensões foram criados por proposta e insistência do PCP. “ 👉https://www.cdu.pt/.../destacadas-em-grandola-razoes-para...",https://www.facebook.com/CDUPCPPEV/photos/a.166525036739202/4919713221420336/?type=3,,,CDU - Coligação Democrática Unitária,"Jerónimo de Sousa esteve esta tarde numa Sessão Pública em Grândola.
Na sua intervenção falou dos reformados e pensionistas e do aumento extraordinário de 10 euros das reformas e pensões. 
“É uma falsidade dizer-se que não se podem aumentar a pensões agora Janeiro, porque não há Orçamento aprovado.  
Aliás, o primeiro-ministro disse o contrário há pouco mais de um mês, afirmando que podia aumentar, mas não queria. 
Usam-se os pensionistas como arma eleitoral!
De facto, o aumento das pensões e das reformas só não acontece, porque o governo não quer. E essa é que é a verdade!
Os reformados e pensionistas sabem que os aumentos de 10 euros nas pensões foram criados por proposta e insistência do PCP. “

👉https://www.cdu.pt/2022/destacadas-em-grandola-razoes-para-reforcar-cdu-de-confianca-nbsp",,,,30,1.5
Porto Canal,portocanal,156413471053100,TV_NETWORK,PT,"“Você é o nosso Norte”
Canal emitido em alta definição com foco em informação e atualidade do FC Porto.

📺 TV
MEO - 15 
NOS -  28
VODAFONE - 13
NOWO - 318 

🖥📱 Web
portocanal.sapo.pt
fcportotv.com
",2010-09-21 20:17:51,301889,341299,2022-01-08 11:39:38 WET,2022-01-08,11:39:38,Native Video,30,17,3,8,1,0,1,0,0,0,owned,Yes,555,570,0,00:39:36,https://www.facebook.com/156413471053100/posts/5353425961351799,"⏮️ Já pode ver ou rever a 𝗘𝗻𝘁𝗿𝗲𝘃𝗶𝘀𝘁𝗮 completa a 𝗝𝗲𝗿𝗼́𝗻𝗶𝗺𝗼 𝗱𝗲 𝗦𝗼𝘂𝘀𝗮, conduzida pelo Diretor de Informação do Porto Canal, Tiago Girão, na Noite Informativa. #PortoCanal #Informação #Legislativas",https://www.facebook.com/portocanal/videos/460846062319075/,,,Legislativas - Entrevista Jerónimo de Sousa - 07 de Janeiro,,,,,30,-1.27
Elastron,elastron,305261236518028,LOCAL,,Elastron Group,2016-10-10 10:31:33,2260,2401,2022-01-05 10:41:19 WET,2022-01-05,10:41:19,Photo,29,25,3,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/305261236518028/posts/1541179242926215,"As máscaras Freedom Colours da Elastron, foram uma dominante no registo fotográfico do debate entre António Costa e Jerónimo de Sousa. Ver Galeria https://bit.ly/3FXaRU5:=:https://cnnportugal.iol.pt/fotos/este-foi-o-confronto-costa-jeronimo-em-15-imagens/61d4d2aa0cf2cc58e7db2a44",https://www.facebook.com/elastron/photos/a.351051228605695/1541177592926380/?type=3,,POR PORTUGAL CM,,,,,,29,-1.21
CDU Setúbal,setubal.cdu,199514290199166,POLITICAL_ORGANIZATION,PT,"Página da CDU - Coligação Democrática Unitária no concelho de Setúbal.
",2013-05-29 17:26:39,2810,2892,2022-01-06 23:49:16 WET,2022-01-06,23:49:16,Photo,29,22,0,4,2,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/199514290199166/posts/2120333361450573,"Sábado, dia 8 de Janeiro | 21:00 Cine - teatro São João, Largo São João | Palmela Com Jerónimo de Sousa, Secretário Geral do PCP e Paula Santos, 1ª Candidata à Assembleia da República pelo círculo eleitoral de Setúbal #pcpdors #CDU #Legislativas2022 #PCPPEV #cdusetubal",https://www.facebook.com/setubal.cdu/photos/a.199788650171730/2120333154783927/?type=3,,LEGISLATIVAS 2022 SESSÃO PÚBLICA Jerónimo de Sousa SECRETÁRIO GERAL DO PCP Paula Santos 1.a Candidata da CDU à AR pelo Círculo Eleitoral de Setúbal 8 JANEIRO SÁB. 21H Cine-teatro São João PALMELA CDU força decisiva ao teu lado todos os dias PCP-PEV,,,,,,29,-2.41
CDU Mafra,cdu.mafra,168604349971555,POLITICAL_PARTY,PT,"Somos e Seremos, como sempre na CDU,
a força do Trabalho, da Honestidade e da Competência",2013-04-19 14:01:27,2228,2272,2022-01-07 22:22:31 WET,2022-01-07,22:22:31,Photo,28,24,2,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/168604349971555/posts/2087009111464393,,https://www.facebook.com/CDUPCPPEV/photos/a.166525036739202/4916099615115030/?type=3,,"ntude Somos a força decisiva que está ao lado de quem trabalha, de quem estuda, de quem faz cultura, de quem luta. A força decisiva para uma vida melhor para cada jovem ter o direito a viver feliz na terra que escolher JERÓNIMO DE SOUSA SECRETARIO-GERALD CDU forçadecisiva otodos dias força decisiva PCP-PEV",CDU - Coligação Democrática Unitária,,,,,28,-1.04
CDU Palmela,cdupalmela,353038601491762,POLITICAL_ORGANIZATION,PT,"COMPROMISSOS HONRADOS, PROSSEGUIR O FUTURO",2013-06-19 11:05:44,2514,2538,2022-01-03 17:24:12 WET,2022-01-03,17:24:12,Photo,28,25,0,1,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/353038601491762/posts/4409868485808733,,https://www.facebook.com/cdupalmela/photos/a.382845545177734/4409868215808760/?type=3,,LECISLATIVAS 2022 PCP-PEV CDU força decisiva ao teu lado todos os dias SESSÃO PÚBLICA PALMELA SÁBADO 8 JANEIRO 21h00 CINETEATRO S.jOÃO PARTICIPAÇÃO DE Jerónimo de Sousa Secretário-Geral do PCP CONFIRMAÇÕES:935321022 CONFIRMAÇÕES: cdu.pt,,,,,,28,-1.71
Grupo de Apoio ao Comentário Desportivo,,590865785019112,none,,,,21383,N/A,2022-01-08 09:24:40 WET,2022-01-08,09:24:40,Photo,27,6,12,4,0,0,5,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/590865785019112/permalink/1138655296906822,É a vida. Eu preferia o Jerónimo de Sousa com a CDU ou então a Catarina Martins do Bloco de Esquerda. Acho que a única mulher que foi P.M. em Portugal foi a Maria de Lurdes Pintassilgo. Já era tempo de outra.,https://www.facebook.com/photo.php?fbid=145098667892981&set=gm.1138655296906822&type=3,,,,,,,,27,-1.89
PCP,,131395639428,none,,,,12181,N/A,2022-01-05 20:49:20 WET,2022-01-05,20:49:20,Photo,27,24,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/131395639428/permalink/10159866354524429,,https://www.facebook.com/cdu.XXI/photos/a.112766767709940/228465839473365/?type=3,,CDU força decisiva ao teu lado todos os dias COMÍCIO Centro Cultural de Samora Correia 25 de Janeiro 21h feira com presença de JERÓNIMO DE SOUSA Secretário-Geral do PCP cdu.pt,Horizonte-cdu.XXI,"📢 Comício da CDU 🇵🇹  com a participação de Jerónimo de Sousa - SAMORA CORREIA - Terça-feira, 25 de Janeiro às 21.00 ⏰ 
🚻 PARTILHA com os teus amigos 🌿
🚻 SEGUE 👀 a página Horizonte-cdu.XXI
👉 https://www.facebook.com/cdu.XXI/",,,,27,-2.15
Partido Socialista,,169869189360,none,,,,10505,N/A,2022-01-04 21:18:03 WET,2022-01-04,21:18:03,Status,27,18,9,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/169869189360/permalink/10159703932554361,"Estamos a ver o debate entre Jerónimo de Sousa e o nosso primeiro ministro, parece que Jerónimo não vai dar luta, mas o Pedro Mourinho está muito melhor que ontem a Clara de Sousa , vamos ver como acaba",,,,,,,,,27,-1.81
André Ventura Portugal,,455435345135864,none,,,,19348,N/A,2022-01-03 01:17:18 WET,2022-01-03,01:17:18,Photo,27,15,2,5,0,0,5,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/455435345135864/permalink/883385422340852,,https://www.facebook.com/154211066376050/photos/a.155456859584804/406177357846085/?type=3,,,A culpa é do Ventura,"Com o debate desta noite entre a Catarina Martins e o Andre Ventura ficou revelado o 3° segredo de Fátima 🙏 A Catarina Martins é afinal uma fiel devota de Jesus e da igreja Cristã 💒 
Já nas presidenciais o milagre de pôr os ciganos a votar 🗳 foi conseguido por André Ventura, o que virá a seguir? O Jerónimo de Sousa assumir a homossexualidade? 😅

#aCulpaÉdoVentura",,,,27,-1.33
PCP - Distrito de Lisboa,pcpdistritodelisboa,2360331627576198,POLITICAL_ORGANIZATION,PT,Página da Organização Regional de Lisboa do PCP,2019-04-07 21:27:06,2786,2969,2022-01-08 14:10:27 WET,2022-01-08,14:10:27,Photo,27,23,1,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/2360331627576198/posts/3166806380262048,📌Amanhã🚩🚩🚩🚩,https://www.facebook.com/pcpdistritodelisboa/photos/a.2371849953091032/3159717264304293/?type=3,,"Distrito de Lisboa LEGISLATIVAS 2022 CDU força decisiva ao teu lado todos os dias Sessão Pública 9 de Janeiro de 2022 15h30 Centro Cultural Olga Cadaval, Sintra (Auditório Acácio Barreiros) Com a participação de Secretário-geral do PCP Presidente da ID -Intervenção Democrática Jerónimo de Sousa João Geraldes PCP-PEV",PCP - Distrito de Lisboa,"Sessão Pública | 9 Janeiro 2022 | 15:30h
No Centro Cultural Olga Cadaval

Participa Jerónimo de Sousa - Secretário-Geral do PCP

#CDU #PCPPEV #Legislativas2022",,,,27,-1.15
