Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Bebiana Cunha,BebianaCunhaPAN,100664111704212,POLITICIAN,PT,"Deputada do PAN – Pessoas-Animais-Natureza à Assembleia da República e na Assembleia Municipal de Porto
Membro efectivo do PAN nas comissões de educação, ciência, juventude e desporto (8ª) / saúde (9ª) / administração pública (13ª)",2020-06-19 11:26:11,1283,1421,2022-01-08 22:22:42 WET,2022-01-08,22:22:42,Photo,32,23,0,3,6,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100664111704212/posts/432211475216139,"3 pontos que ficaram claros do debate PAN-PS: - PAN como força de pressão fundamental para avanços na proteção ambiental, social e animal, assente na ideia da justiça intergeracional e sem o ambiente ser o bode expiatório das políticas; - PAN imprime visão de médio e de longo prazo, perspectivando um desenvolvimento sócio-económico com a consciência dos recursos e de um planeta finito, em que a iniciativa privada tem de fazer parte da solução, nas várias transições necessárias; - Quando Costa confronta Inês Sousa Real sobre o diálogo com o PSD, a porta voz do PAN deixou bem claro que quem mais tem dado a mão ao PSD, inclusive para retrocessos vários, é o PS ao PSD e o PSD ao PS. #agirjá #pessoas #animais #natureza",https://www.facebook.com/BebianaCunhaPAN/photos/a.145262433911046/432211458549474/?type=3,,"INÊS SOUSA REAL ""SOLUÇÃO DO PRESENTE VAI SER O PROBLEMA DE AMANHÃ"" DIRETO tvi 21:32",,,,,,32,-1.12
SÁBADO,sabado,52858607943,MAGAZINE,PT,"Bem-vindo ao Facebook da SÁBADO, a sua revista semanal de Grande Informação desde 2004. Chega todas as quintas-feiras às bancas de todo o país, com o GPS. 
Site -> https://www.sabado.pt/",2009-02-23 20:54:34,318204,329080,2022-01-05 00:02:53 WET,2022-01-05,00:02:53,Link,27,9,8,0,0,0,8,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/52858607943/posts/10158611104497944,"Inês de Sousa Real não conseguiu sobrepor-se às acusações de Rodrigues dos Santos, mas no fim quem parece ter mais trunfos no pós-30 de janeiro é o PAN. Líder centrista nem considera perder deputados.",https://www.sabado.pt/portugal/detalhe/rodrigues-dos-santos-foi-a-guerra-no-debate-mas-o-pan-tem-mais-amigos,,,Rodrigues dos Santos foi à guerra no debate. Mas o PAN tem mais amigos,"Inês de Sousa Real não conseguiu sobrepor-se às acusações de Rodrigues dos Santos, mas no fim quem parece ter mais trunfos no pós-30 de janeiro é o PAN. Líder centrista nem considera perder deputados.",,,,27,-1.52
TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477100,491142,2022-01-07 22:00:00 WET,2022-01-07,22:00:00,Link,25,5,11,0,0,0,9,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/174996242665/posts/10158639426327666,,https://www.tsf.pt/portugal/politica/pan-e-il-preocupados-com-ambiente-e-sns-mas-distanciam-se-nas-solucoes-14471897.html,,,"PAN e IL preocupados com ambiente e SNS, mas distanciam-se nas soluções",Cotrim Figueiredo disse que ″as soluções que o PAN propõe conduzem ao empobrecimento dos países″. Inês de Sousa Real contrapôs negando que ″as atividades que hoje estão a poluir geram mais rendimento ao país″.,,,,25,-1.56
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828731,934412,2022-01-07 13:17:39 WET,2022-01-07,13:17:39,Link,23,2,11,0,1,0,8,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2277428972421764,"PAN reforça a existência de ""forças conservadoras que se têm sentado ao lado dos lobbies"". Para Inês Sousa Real as touradas, ""atividades absolutamente bárbaras"", são reflexo de um eco de interesses.",https://observador.pt/2022/01/07/pan-defende-que-tentativa-de-descredito-da-protecao-animal-na-ar-favorece-lobbies/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641553287,,,PAN defende que tentativa de descrédito da proteção animal na AR favorece lobbie's,,,,,23,-2.43
Iniciativa Liberal Lisboa,IniciativaLx,658075674589353,POLITICAL_ORGANIZATION,PT,"O teu novo Partido, em Lisboa. Juntos somos alternativa por um Portugal Mais Liberal. Mais Liberdade Política, Social e Económica.
",2019-01-25 12:11:45,4153,4486,2022-01-07 22:00:10 WET,2022-01-07,22:00:10,Native Video,21,17,0,3,0,0,1,0,0,0,owned,Yes,129,152,0,00:00:40,https://www.facebook.com/658075674589353/posts/1390026128060967,"🔴🔵 FAZER PORTUGAL CRESCER ECONOMICAMENTE É DEFENDER O AMBIENTE Resumo do debate entre João Cotrim Figueiredo da Iniciativa Liberal e Inês de Sousa Real do PAN: 📍 Rejeitamos partidos que tenham uma visão proibicionista ou de ataque à economia do mercado com a desculpa de defender o Ambiente, usando essa política como desculpa para inventar novas lutas de classes. 📍 A preocupação número 1 do PAN é o Ambiente e o bem-estar animal mas as soluções que propõe conduzem ao empobrecimento das pessoas. Já a preocupação número 1 da Iniciativa Liberal é o crescimento económico, o que é também uma política pro-ambiental porque são os países mais ricos que melhor defendem o ambiente. A Iniciativa Liberal tem as pessoas no centro das suas preocupações. 📍 O nosso programa tem um conjunto de medidas ambientais que não atacam a economia de mercado nem fazem as pessoas empobrecer. 📍 Temos um plano ferroviário nacional para desenvolver a ferrovia no país, o que pode ajudar a mobilidade das populações no interior que só têm como hipótese de deslocação o transporte individual com uma carga fiscal brutal sobre os combustíveis. 📍 Governo com o PAN só sem as bizarrias do costume como o Big Brother carapau. #LisboaMaisLiberal #PortugalMaisLiberal",https://www.facebook.com/IniciativaLx/videos/2020199681479272/,,,,,,,,21,-2.14
Iniciativa Liberal Lisboa,IniciativaLx,658075674589353,POLITICAL_ORGANIZATION,PT,"O teu novo Partido, em Lisboa. Juntos somos alternativa por um Portugal Mais Liberal. Mais Liberdade Política, Social e Económica.
",2019-01-25 12:11:45,4153,4486,2022-01-07 17:59:14 WET,2022-01-07,17:59:14,Photo,20,17,2,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/658075674589353/posts/1389934101403503,"🔴🔵 HOJE, pôr Portugal a crescer. 📺 SICN - 18:00 💥 João Cotrim Figueiredo (IL) vs Inês de Sousa Real (PAN) Libertar (IL) vs Proibir (PAN) 📈 O FUTURO É LIBERAL #LisboaMaisLiberal #PortugalMaisLiberal",https://www.facebook.com/IniciativaLx/photos/a.686933475036906/1389934064736840/?type=3,,"SIC nOtICIOS DEBATE HOJE, 18h00 João Cotrim Figueiredo Inês Sousa Real iniciativa liberal PREPARADOS",,,,,,20,-2.75
Paulo Pedroso,paulojfpedroso,115940473119876,EDITORIAL_OPINION,PT,"Espaço para disponibilizar os meus artigos de opinião, trazer elementos adicionais sobre eles e conversar sobre as questões que levantem.",2019-09-09 23:50:42,3892,3993,2022-01-04 23:06:38 WET,2022-01-04,23:06:38,Status,19,18,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/115940473119876/posts/665460344834550,"Resumo do sexto debate: o CDS assume-se como anti-PAN numa contenda acesa em que os temas centrais foram a caça e a tauromaquia. Um debate todo nos temas da agenda dos animalistas, com o ataque baixo a Inês Sousa Real à mistura. Resumo do quinto debate: António Costa quer segura e certamente ver-se livre da geringonça que criou e o PCP quer ter a influência no governo que não sente que tenha tido na legislatura em que no parlamento se votou essencialmente em modo PS-PSD. Resumo do quarto debate: com simpatia e cordialidade, um Bloco mais laboralista, um Livre mais europeista, Rui Tavares a propor um pacto com a esquerda e o PAN para o futuro e Catarina Martins pessimista sobre a possibilidade de entendimentos com António Costa.",,,,,,,,,19,-4.16
Bloco de Esquerda - Distrital de Leiria,bloco.distrito.leiria,1219988904685733,POLITICAL_ORGANIZATION,PT,"Facebook do Bloco de Esquerda no distrito de Leiria. Aqui poderás ver as imagens, vídeos e notícias da atividade do Bloco de Esquerda em todo o distro.",2016-04-19 16:57:03,684,710,2022-01-02 18:06:50 WET,2022-01-02,18:06:50,Photo,19,2,0,14,2,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1219988904685733/posts/7187863121231585,Começa hoje o ciclo de debates com vista às eleições legislativas de 30 de janeiro. Acompanha os debates com a participação de Catarina Martins do Bloco de Esquerda para conheceres melhor as nossas propostas! 📅 Marca já na tua agenda! #Legislativas2022 #BlocodeEsquerda,https://www.facebook.com/bloco.distrito.leiria/photos/a.1226917427326214/7187855881232309/?type=3,,"Razões fortes, compromisos claros. Debates Legislativas22 Marca já na tua agenda! Bloco de Esquerda 2 Jan 22h45 SIC Notícias André Ventura CHEGA 4 Jan 18h30 SIC Notícias Rui Tavares LIVRE MARTINS CATARINA 5 Jan 21h SIC Rui Rio PSD 6 Jan 22h SIC Notícias João Figueiredo Iniciativa Liberal 10 Jan 18h30 RTP Inês Sousa Real PAN As horas indicadas podem sofrer alterações Jan 21h RTP António Costa PS 14 Jan 22h RTP Francisco R. Santos CDS",,,,,,19,1
Porto Canal,portocanal,156413471053100,TV_NETWORK,PT,"“Você é o nosso Norte”
Canal emitido em alta definição com foco em informação e atualidade do FC Porto.

📺 TV
MEO - 15 
NOS -  28
VODAFONE - 13
NOWO - 318 

🖥📱 Web
portocanal.sapo.pt
fcportotv.com
",2010-09-21 20:17:51,301887,341269,2022-01-07 10:20:37 WET,2022-01-07,10:20:37,Native Video,19,13,1,1,0,0,4,0,0,0,owned,Yes,259,259,0,00:00:58,https://www.facebook.com/156413471053100/posts/5350416654986063,"A líder do PAN, Inês Sousa Real, diz que existe no Parlamento uma ""tentativa de descrédito"" da proteção animal que visa favorecer atividades como a tauromaquia e a caça, promovida por quase todos os partidos. #PortoCanal #Informação",https://www.facebook.com/portocanal/videos/1074486673347175/,,,"A líder do PAN, Inês Sousa Real, diz que existe no Parlamento uma ""tentativa de descrédito"" da proteção animal que visa favorecer atividades como a tauromaquia e a caça, promovida por quase todos os partidos",,,,,19,-2.37
Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760725,796851,2022-01-08 23:26:06 WET,2022-01-08,23:26:06,Link,18,3,4,0,0,0,10,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/43218682948/posts/10159311525582949,Debate entre PS e PAN mostrou partidos que conseguem fazer pontes e levou Inês Sousa Real a mostrar distância do PSD,https://expresso.pt/politica/ps-e-pan-unidos-pela-estabilidade-separados-pelo-litio-e-pelo-aeroporto,https://expresso.pt/politica/ps-e-pan-unidos-pela-estabilidade-separados-pelo-litio-e-pelo-aeroporto/,,"PS e PAN. Unidos pela estabilidade, separados pelo lítio e pelo aeroporto",,,,,18,-3.56
CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155036,1138258,2022-01-05 08:24:13 WET,2022-01-05,08:24:13,Live Video Scheduled,16,11,3,0,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101826228779402/posts/665744584451924,,https://www.facebook.com/events/665744584451924/,,,O debate entre Inês de Sousa Real e Francisco Rodrigues dos Santos na íntegra,DECISÃO 22: Veja aqui o debate entre Inês de Sousa Real e Francisco Rodrigues dos Santos na íntegra e deixe os seus comentários. Quem ganhou?,,,,16,-2.88
Move-te pela causa animal,,1418101378440532,none,,,,11559,N/A,2022-01-05 00:24:11 WET,2022-01-05,00:24:11,Video,16,1,1,9,0,0,0,4,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1418101378440532/permalink/3034708520113135,,,,,Empty The Tanks Portugal,"Há 5 meses atrás alertámos que a arena do circo principal do Jardim Zoológico de Lisboa se encontrava em obras há já 1 ano e 4 meses.
Entretanto estão 8 golfinhos amontoados há 21 meses numa piscina diminuta, com pouca profundidade, dividida a meio e a 10 metros da estrada.
Gostaríamos de saber se o novo executivo da Câmara Municipal de Lisboa  tem conhecimento do arrastar desta situação assim como o Instituto da Conservação da Natureza e das Florestas?
Até quando vai durar este confinamento deste animais altamente inteligentes?
Que aparentemente passou de provisório a permanente!
Onde passam os seus dias a nadar em pequenos círculos com a cabeça fora de água desesperados a pedir comida?
PAN - Pessoas Animais Natureza
Inês de Sousa Real 
Bloco de Esquerda
Beatriz Gomes Dias 
Partido Social Democrata
Carlos Moedas
Partido Socialista",,,,16,-2.94
SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763774,1940633,2022-01-07 12:00:11 WET,2022-01-07,12:00:11,Photo,16,12,4,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/150808986387/posts/10160369784041388,"SÃO BENTO 2022 João Cotrim de Figueiredo vs Inês de Sousa Real Hoje, às 18h, em direto, na SIC Notícias. #sicnoticias #legislativas2022 #politica #debate #eleições #legislativas",https://www.facebook.com/sicnoticias/photos/a.10150115147641388/10160369784006388/?type=3,,SIC notiCIaS S.BENTO S.BENTO 2022 HOJE DEBATE IL vS PAN JOÃO COTRIM DE FIGUEIREDO INICIATIVA LIBERAL 18H INÊS SOUSA REAL PESSOAS ANIMAIS NATUREZA,,,,,,16,-3.81
PAN Coimbra,PanCoimbra,210582632411306,POLITICAL_ORGANIZATION,PT,Página oficial do PAN Coimbra,2012-12-04 15:49:40,2070,2137,2022-01-05 21:40:37 WET,2022-01-05,21:40:37,Link,15,10,0,0,4,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/210582632411306/posts/2363574247112123,,https://www.jn.pt/justica/cavaleiro-joao-moura-acusado-de-18-crimes-de-maus-tratos-a-animais-14463543.html?utm_source=dlvr.it&utm_medium=twitter,,,This is a re-share of a post,"JOÃO MOURA ACUSADO DE 18 CRIMES DE MAUS-TRATOS ANIMAIS

Depois de anos a abusar de animais – dentro e fora das praças de touros – finalmente João Moura foi acusado por 18 crimes de maus-tratos a animais, um dos quais agravado. 

Como afirma a nossa Porta-voz Inês de Sousa Real, “por força da alteração que conseguimos fazer ao Código Penal no início desta legislatura, com as circunstâncias agravantes, a pena de prisão é de dois anos e quatro meses, existindo neste caso um concurso real de crimes.”

O PAN já tinha alertado para o trato que João Moura tinha para com os seus animais de companhia, deixando os seus cães a morrer à fome e em condições de vida lastimáveis, e estivemos ao lado das associações de proteção animal e anti-tourada que protestaram contra a sua condecoração em 2021. Agora, finalmente João Moura terá de responder em tribunal pelos seus crimes.

Lê aqui a notícia completa 👉 https://www.jn.pt/justica/cavaleiro-joao-moura-acusado-de-18-crimes-de-maus-tratos-a-animais-14463543.html?utm_source=dlvr.it&utm_medium=twitter&fbclid=IwAR1t7jQEB7qXxyHIZeP_x4BQlDCdJqAoz8M4ypHuFC5mx71S9eVQabzXs8g",,,,15,-0.12
Canal Alentejo,canalalentejo,1174225729320661,TV_CHANNEL,PT,Toda a Informação do Alentejo num só local...,2016-12-10 21:19:13,21564,22839,2022-01-07 10:03:02 WET,2022-01-07,10:03:02,Link,15,1,10,0,0,0,3,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/1174225729320661/posts/4648081445268388,"A líder do PAN afirmou hoje que existe no parlamento uma “tentativa de descrédito” da proteção animal, que visa favorecer os ‘lobbies’ ligados a atividades como a tauromaquia e a caça, promovida por quase todos os partidos. Em entrevista à agência Lusa a propósito das legislativas de 30 de janeiro, às quais o PAN - Pessoas–Animais–Natureza é candidato aos 22 círculos eleitorais, Inês Sousa Real considerou que “tem sido difícil fazer alguns avanços na nossa legislação”, no que diz respeito à proteção animal.... https://canalalentejo.pt/tentativa-de-descredito-da-protecao-animal-na-ar-favorece-lobbies-pan/",https://canalalentejo.pt/tentativa-de-descredito-da-protecao-animal-na-ar-favorece-lobbies-pan/,,,Tentativa de descrédito da proteção animal na AR favorece 'lobbie's - PAN - Canal Alentejo," A líder do PAN afirmou hoje que existe no parlamento uma “tentativa de descrédito” da proteção animal, que visa favorecer os ‘lobbies’ ligados a",,,,15,0.79
SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763793,1940738,2022-01-09 12:00:01 WET,2022-01-09,12:00:01,Photo,15,9,3,1,1,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/150808986387/posts/10160370640396388,"SÃO BENTO 2022 António Costa vs Francisco Rodrigues dos Santos Hoje, às 20h30, em direto, no ""Jornal da Noite"", na SIC. Inês Sousa Real vs Rui Tavares Hoje, às 23h, em direto, na SIC Notícias. #sic #sicnoticias #legislativas2022 #politica #debate #eleições #legislativas",https://www.facebook.com/sicnoticias/photos/a.10150115147641388/10160370679756388/?type=3,,SIC notiCIaS S.BENT S.BENTO 2022 HOJE DEBATE PAN LIE INÊS SOUSA REAL PESSOAS ANIMAIS NATUREZA 23H RUI TAVARES LIVRE,Photos from SIC Notícias's post,,,,,15,-2.07
SAPO,sapo,250956600769,NEWS_SITE,PT,O SAPO é uma marca e um motor de busca criado na Universidade de Aveiro - http://www.sapo.pt/,2010-01-14 10:55:05,1188753,1190076,2022-01-06 14:00:25 WET,2022-01-06,14:00:25,Link,15,9,1,0,0,0,4,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/250956600769/posts/10158698371690770,"Inês Sousa Real, é contra a possibilidade de infetados com covid-19 poderem votar presencialmente nas legislativas SAPO 24",https://24.sapo.pt/atualidade/artigos/legislativas-pan-contra-voto-presencial-de-positivos-a-covid-19?utm_source=facebook_sapo&utm_medium=social&utm_campaign=social_sapo,,,Legislativas: PAN contra voto presencial de positivos à covid-19,"A porta-voz do PAN, Inês Sousa Real, é contra a possibilidade de infetados com covid-19 poderem votar presencialmente nas legislativas, defendendo outras formas de garantir a participação ...",,,,15,-3.67
Polígrafo,jornalpoligrafo,258649144844557,TOPIC_NEWSPAPER,PT,"Página oficial do Polígrafo, o primeiro jornal português de fact-checking. Polígrafo - Em Nome da Verdade. Todos os dias. ",2018-10-18 14:31:26,119162,124940,2022-01-08 12:15:45 WET,2022-01-08,12:15:45,Link,13,3,7,0,0,0,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/258649144844557/posts/916733642369434,"Ambos reconhecem o fenómeno das alterações climáticas como um grave problema, mas divergem nos caminhos a seguir e possíveis soluções. Para Inês de Sousa Real (PAN), enfrentamos uma ""emergência"" que implica medidas drásticas. Do lado oposto, João Cotrim de Figueiredo (IL) entende que o ""empobrecimento"" não resolve o problema e critica a ""visão proibicionista"" de partidos como o PAN que, no programa eleitoral de 2019, ""tinha 38 vezes a palavra proibir"". Essa conta está bem feita?",https://poligrafo.sapo.pt/fact-check/cotrim-de-figueiredo-diz-que-o-pan-tinha-38-vezes-a-palavra-proibir-no-programa-de-2019-confirma-se?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641643662,,,"Cotrim de Figueiredo diz que o PAN tinha ""38 vezes a palavra proibir"" no programa de 2019. Confirma-se? - Polígrafo","Ambos reconhecem o fenómeno das alterações climáticas como um grave problema, mas divergem nos caminhos a seguir e possíveis soluções. Para Inês de Sousa Real (PAN), enfrentamos uma ""emergência"" que implica medidas drásticas. Do lado oposto, João Cotrim de Figueiredo (IL) entende que o ""e...",,,,13,-3.38
SÁBADO,sabado,52858607943,MAGAZINE,PT,"Bem-vindo ao Facebook da SÁBADO, a sua revista semanal de Grande Informação desde 2004. Chega todas as quintas-feiras às bancas de todo o país, com o GPS. 
Site -> https://www.sabado.pt/",2009-02-23 20:54:34,318245,329144,2022-01-07 22:00:01 WET,2022-01-07,22:00:01,Link,13,3,8,0,0,0,1,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/52858607943/posts/10158615462327944,"Inês Sousa Real, do PAN, e João Cotrim Figueiredo, da IL, expuseram em tom cordato o fosso que os separa no ambiente, na economia ou no SNS.",https://www.sabado.pt/portugal/detalhe/o-partido-da-nova-luta-de-classes-debateu-com-o-partido-em-contraciclo,,,"O partido da ""nova luta de classes"" debateu com o partido em ""contraciclo""","Inês Sousa Real, do PAN, e João Cotrim Figueiredo, da IL, expuseram em tom cordato o fosso que os separa no ambiente, na economia ou no SNS.",,,,13,-2.69
Comunidades PSD,comunidadespsd,472282216499452,NOT_A_BIZ,BE,"Comunidades somos todos nós!
Página de difusão e partilha de notícias políticas difundidas na imprensa nacional e internacional.",2017-12-16 19:31:13,4772,4849,2022-01-08 10:16:59 WET,2022-01-08,10:16:59,Photo,12,12,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/472282216499452/posts/1501255886935408,,https://www.facebook.com/PSDEuropa/photos/a.428373800621073/3646415045483583/?type=3,,LESGISLATIVAS 2022 Antónlo Costa PS Rul Rio PSD 分 Catarina Martins BE André Ventura Chega João Cotrim Jerónimo de Flguelredo de Sousa IniclativaLiberal Liberal CDU CHEGA Inês Sousa Real PAN Francisco R. dos Santos CDS-PP EUROPA SDIRETAS NAS SONDAGENS DESCEM AS ESQUERDALHAS PORQUE ο POVO ESTÁ FARTO DAS ROUBALHEIRAS DOS IRMÃOS METRALHAS,Europa às Direitas,O povo começa a acordar!,,,,12,-1.67
Rendimento Básico Incondicional Portugal,,508058985902467,none,,,,5153,N/A,2022-01-08 22:44:21 WET,2022-01-08,22:44:21,Photo,12,8,2,0,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/508058985902467/permalink/6728756710499299,JCD...,https://www.facebook.com/photo.php?fbid=468667484825037&set=a.208076194217502&type=3,,0 DOUTOR COMENTA OS DEBATES,Jovem Conservador de Direita,"Hoje aconteceram dois debates chatos, mas a minha análise vai ser interessante que eu não ando aqui a brincar. O primeiro foi entre o Dr. Rui Rio e o Dr. Rui Tavares. A única hipótese de este debate ser interessante era se a RTP arranjasse forma de drogar os Drs. Ruis com alucinógenos. Em vez disso, foram para lá os dois sóbrios. Outra forma de o tornar interessante era começar o debate perguntando ao Dr. Rui Rio qual a sua opinião sobre túbaros de pedófilo na frigideira.

O Dr. Rui Tavares apresentou-se ainda com um bocado de Dr. Cabeça de Geleia nos dentes. O Dr. Rui Rio nem se apresentou. Decidiu fazer o debate a partir do Porto de calças de pijama.

No início do debate o Dr. Rui Tavares assinalou o aniversário do casamento gay. O que é ridículo. Os gays sempre se puderam casar, desde que com pessoas de um sexo diferente. Ou então com Deus. Hoje celebra-se um aniversário muito triste do dia em que dissemos aos gays que eles podiam pecar à vontade sem se arrependerem e celebrar publicamente actividades que deviam continuar a ser praticadas em saunas ou em áreas de serviço. Depois ainda falou em crise ecológica. Um termo carregado ideologicamente e um cavalo de Tróia para a esquerda fazer avançar a sua agenda radical. Todos sabemos que o termo centrista e pós-ideológico para nos referirmos a crise ecológica ou emergência climática é “aquela coisa do ambiente ou lá o que é.”

O Dr. Rui Rio esteve muito forte e afirmou-se como um candidato a ser um Dr. António Costa ligeiramente melhor. É este tipo de inspiração que o país precisa: o mesmo,  mas ligeiramente diferente. Sobre o salário mínimo afirmou que este só sobe se a economia crescer. Como não vai acontecer, não sobe, por isso podemos ficar descansados.

O debate estava a ser chato e eu decidi prestar mais atenção ao universo paralelo em que o Dr. Rui Rio e o Dr. Rui Tavares foram para lá drogados. Nesta dimensão, o Dr. Rui Tavares estava a falar sobre o seu desejo de feijoada de marshmallows, o Dr. Rui Rio levanta-se e come metade do LCD que está a transmitir a imagem do Dr. Rui Tavares. 

Não concordei com esta atitude do Dr. Rui Rio alternativo, por isso mudei para o debate da nossa realidade a tempo de ouvir o Dr. Rui Rio a criticar uma medida do LIVRE que consiste em pagar subsídio de desemprego a pessoas que se despediram por livre iniciativa. Muito bem. Uma pessoa que se despede para ficar em casa a masturbar-se não pode receber subsídio de desemprego. Aliás, a partir de agora, decreto que esta medida do LIVRE passa a ser conhecida como o subsídio da punheta.

Depois do Dr. Cabeça de Geleia, o Dr. Rui Rio também atacou o LIVRE por causa do Rendimento Básico Incondicional. Sinceramente, a direita não pode continuar a cometer o erro de atacar o LIVRE por causa do RBI.  Estamos a empurrar ainda mais o voto mandrião deste país para o LIVRE.  ""Não votem no LIVRE porque eles querem dar-vos dinheiro para ficarem em casa a masturbar-se"" não é uma ameaça assim tão boa. Não podemos dizer às pessoas que a esquerda lhes quer dar coisas boas, porque elas podem acabar por votar na esquerda.

Depois aconteceu o debate entre o Dr. António Costa e a Dra. Inês Sousa Real. O Dr. António Costa é muitas vezes denominado de ""animal político"". Pode haver uma aproximação se a Dra. Inês Sousa Real o achar fofinho e ficar com vontade de o adoptar.

Neste debate voltou a falar-se de RBI. Já percebi que o RBI é a castração química da esquerda. É aquela coisa que dificilmente vai acontecer, mas que os políticos apresentam para inspirar os seus eleitores com promessas vazias. Até aqui se vê a diferença da esquerda e direita. Na esquerda inspiram os seus eleitores com masturbação full time. Na direita inspiramos os nossos eleitores com a mutilação genital de pedófilos. Enquanto a esquerda está a pensar em masturbação full time, a direita está a pensar em gónadas de pedófilos. Na direita queremos castrar criminosos, na esquerda querem castrar o trabalho. Prioridades.

Sobre o RBI. O que as pessoas têm de fazer é: trabalhar. Se não houver trabalhos para todos, é criar uma reality show de disputa do mercado de trabalho entre desempregados e robots: So You Think you can work? Ou então, se querem avançar mesmo com um RBI, que se adicione um gerador de energia ao pulso dos beneficiários e que se aproveite os seus movimentos para gerar energia, uma espécie de energia esgalhólica. Também podia ajudar a lidar com as alterações climáticas.

E foi isto o resto do debate. Um debate inteiro dedicado às alterações climáticas ou, como lhe chama o Dr. Cotrim Figueiredo, agenda marxista de abolição do capitalismo. O Dr. António Costa disse que ""a transição climática tem de ser justa."" Claro que sim. Não podemos exagerar. As pessoas precisam de ter oxigénio para respirar, claro. Mas os accionistas da BP têm necessidades.

Depois o Dr. António Costa teve de aturar a Dra. Inês Sousa Real com o seu discurso radical a falar mal da exploração de lítio, do aeroporto de Lisboa, dos (truncated)",,,,12,-3
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828666,934174,2022-01-05 11:58:18 WET,2022-01-05,11:58:18,Link,12,8,3,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2275687975929197,"Agora jogam ao desconfia: o debate de passa culpas onde Costa saiu por cima. Inês Sousa Real chocou com o mundo rural do líder do CDS. Rui Tavares, o ""Mister Simpatia"" que bateu Catarina Martins.",https://observador.pt/programas/e-o-vencedor-e/ps-e-pcp-ja-nao-sao-parceiros-de-sueca/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641377713,,,PS e PCP já não são parceiros de sueca,,,,,12,-5.58
