circulo,partido,nome,tipo
Castelo Branco,PAN,Luís FIlipe Pereira Pinheiro Dias ,suplente
Castelo Branco,CDS/PP,Maria Inês Fraústo Correia Vieira Moreira,efetivo
Castelo Branco,CDS/PP,Rui Pedro Gonçalves Mateus,efetivo
Castelo Branco,CDS/PP,António José Moreno Dias Pires,efetivo
Castelo Branco,CDS/PP,Lúcia Maria Anacleto Torres Ribeiro,efetivo
Castelo Branco,CDS/PP,Aires Lino Almeida Patrício,suplente
Castelo Branco,CDS/PP,Martim Carvalho Duarte Bidarra Felizol,suplente
Castelo Branco,CDS/PP,Maria Teresa Fraústo Diogo Correia,suplente
Castelo Branco,CDS/PP,Miguel Botelho Gomes Barbosa,suplente
Castelo Branco,BE,Cristina Maria Borges dos Santos da Silva Guedes,efetivo
Castelo Branco,BE,Sónia Alexandra Lourenço de Brito Reis,efetivo
Castelo Branco,BE,Rui Pedro Lopes Beato,efetivo
Castelo Branco,BE,Nuno Alexandre Ramos Costa,efetivo
Castelo Branco,BE,Teresa Maria Gonçalves Silvestre,suplente
Castelo Branco,BE,Sílvio José Geraldes Lopes,suplente
Castelo Branco,BE,Catarina Marques Taborda,suplente
Castelo Branco,Ergue-te,Jorge Vítor Gonçalves Torres,efetivo
Castelo Branco,Ergue-te,Rui Miguel Levita Martins Monforte,efetivo
Castelo Branco,Ergue-te,Maria da Conceição da Silva Guerreira,efetivo
Castelo Branco,Ergue-te,Álvaro Fernando do Rosário Valverde,efetivo
Castelo Branco,Ergue-te,Maria Manuela Martins de Sousa,suplente
Castelo Branco,Ergue-te,Joana Filipa Rosa Silva,suplente
Castelo Branco,Ergue-te,Valério Vitorino Pereira Pinto,suplente
Castelo Branco,Ergue-te,Carla Maria Vila Verde Dias Lajes,suplente
Castelo Branco,"Nós, Cidadãos!",Isaura França do Nascimento Costa,efetivo
Castelo Branco,"Nós, Cidadãos!",Maria João Furtado Pereira,efetivo
Castelo Branco,"Nós, Cidadãos!",José Alberto Lagiosa Figueiredo,efetivo
Castelo Branco,"Nós, Cidadãos!",Pedro Filomeno Venâncio Correia,efetivo
Castelo Branco,"Nós, Cidadãos!",Rui Manuel dos Santos Teixeira da Silva,suplente
Castelo Branco,"Nós, Cidadãos!",Catarina Ferreira Duarte dos Santos Gonçalves,suplente
Castelo Branco,PCTP/MRPP,José Albino Alves Marrucho,efetivo
Castelo Branco,PCTP/MRPP,Rosária do Carmo Lourenço Batista,efetivo
Castelo Branco,PCTP/MRPP,Manuel Jorge Honório de Carvalho,efetivo
Castelo Branco,PCTP/MRPP,António Paulo Batista Delgado,efetivo
Castelo Branco,PCTP/MRPP,Adriana Batista Carvalho,suplente
Castelo Branco,PCTP/MRPP,Luísa Maria Honório de Carvalho,suplente
Castelo Branco,MPT,Álvaro José Vieira Lopes,efetivo
Castelo Branco,MPT,José Luís Fernandes Figueiral,efetivo
Castelo Branco,MPT,Maria Rubina Silva Calçada ,efetivo
Castelo Branco,MPT,Aldo Moreira Santos Graça,efetivo
Castelo Branco,MPT,António Rodrigues Justino,suplente
Castelo Branco,MPT,Alice Bastos Rodrigues Azenha,suplente
Castelo Branco,MPT,Bárbara Silva Lopes,suplente
Castelo Branco,PS,Ana Maria Pereira Abrunhosa Trigueiros de Aragão,efetivo
Castelo Branco,PS,João Paulo Marçal Lopes Catarino,efetivo
Castelo Branco,PS,Nuno Jorge Cardona Fazenda de Almeida,efetivo
Castelo Branco,PS,Paula Maria Fernandes Custódio Reis,efetivo
Castelo Branco,PS,Tiago Soares Monteiro,suplente
Castelo Branco,PS,José Pedro Leitão Ferreira,suplente
Castelo Branco,PS,Idalina Jorge Gonçalves da Costa,suplente
Castelo Branco,PS,Sofia Isabel Dias de Carvalho Proença Fernandes de Cavalheiro,suplente
Castelo Branco,IL,Diogo Manuel Raposo Oliveira,efetivo
Castelo Branco,IL,Miguel João Fernandes Garcia,efetivo
Castelo Branco,IL,Inês João Azevedo Gouveia Leitão,efetivo
Castelo Branco,IL,Pedro Miguel da Silva Roque,efetivo
Castelo Branco,IL,Ana Beatriz Rodrigues Correia,suplente
Castelo Branco,IL,António Manuel dos Santos Bastos Barbosa da Fonseca,suplente
Castelo Branco,IL,Carolina Cristóvão Louro,suplente
Castelo Branco,PCP - PEV - CDU,Jorge Manuel Roque Batista Fael,efetivo
Castelo Branco,PCP - PEV - CDU,Ana Maria Ramos Pinto Leitão,efetivo
Castelo Branco,PCP - PEV - CDU,Margarida Monteiro Gavinhos Martins Pacheco,efetivo
Castelo Branco,PCP - PEV - CDU,Eduardo Abrantes Machado,efetivo
Castelo Branco,PCP - PEV - CDU,Ema Pereira Gomes,suplente
Castelo Branco,PCP - PEV - CDU,José Alberto Pires Gonçalves,suplente
Castelo Branco,PCP - PEV - CDU,Ângela Mafalda Fernandes Bento,suplente
Castelo Branco,PCP - PEV - CDU,João Fazendas,suplente
Castelo Branco,R.I.R.,Jorge Manuel da Costa de Azevedo,efetivo
Castelo Branco,R.I.R.,Maria João dos Santos Guerra,efetivo
Castelo Branco,R.I.R.,Hugo Filipe Dias Almeida,efetivo
Castelo Branco,R.I.R.,Beatriz Valente Antunes,efetivo
Castelo Branco,R.I.R.,David Martins Calvo Sandoval,suplente
Castelo Branco,R.I.R.,Soraia Daniela Tavares Gonçalves,suplente
Castelo Branco,R.I.R.,Leonardo José Almeida Farinha,suplente
Castelo Branco,MAS,Anabela Marques Sobrinho,efetivo
Castelo Branco,MAS,Ana Maria de Jesus Monteiro,efetivo
Castelo Branco,MAS,José Daniel Marques Ferreira,efetivo
Castelo Branco,MAS,Maria Helena Natário Teixeira,efetivo
Castelo Branco,MAS,Miguel Gustavo de Matos Pais Neves Dantas,suplente
Castelo Branco,MAS,Maria Helena de Freitas Alves Fardilha Beja Lopes,suplente
Castelo Branco,MAS,João Tiago Lopes Camacho,suplente
Castelo Branco,PTP,Fernando Barata Joaquim,efetivo
Castelo Branco,PTP,Maria Fernanda Fernandes Ferreira de Sousa,efetivo
Castelo Branco,PTP,João Dias Vargas,efetivo
Castelo Branco,PTP,Maria Caldeira Maior de Abreu,efetivo
Castelo Branco,PTP,Duarte Flores Berguilha,suplente
Castelo Branco,PTP,Ana Soraia Chaves de Barros,suplente
Castelo Branco,ADN,Dora Cristina Pego Lontro,efetivo
Castelo Branco,ADN,Rafael Esteves Saraiva,efetivo
Castelo Branco,ADN,Paulo Jorge Cortesão Lopes,efetivo
Castelo Branco,ADN,Lígia Ribeiro Pinto,efetivo
Castelo Branco,ADN,Carlos Rafael Maricato Fernandes,suplente
Castelo Branco,ADN,Almerinda Machado Custódio Lontro,suplente
Castelo Branco,CHEGA,João Filipe Dias Ribeiro,efetivo
Castelo Branco,CHEGA,Cátia Filipa Vicente Pinto,efetivo
Castelo Branco,CHEGA,Paulo Jorge de Carvalho Mendes,efetivo
Castelo Branco,CHEGA,Maria da Conceição Martins Pereira,efetivo
Castelo Branco,CHEGA,Pedro Miguel Antunes Dias de Jesus,suplente
Castelo Branco,CHEGA,Micaela Cristina da Costa Canilho Belo,suplente
Castelo Branco,CHEGA,Fernando António Nobre Rosa,suplente
Castelo Branco,PPD/PSD,Cláudia Sofia Farinha André,efetivo
Castelo Branco,PPD/PSD,Álvaro Manuel Reis Batista,efetivo
Castelo Branco,PPD/PSD,Susana Sequeira Salvado,efetivo
Castelo Branco,PPD/PSD,Diogo Serras Baptista dos Santos,efetivo
Castelo Branco,PPD/PSD,Norberto Miguel Cabral Bernardo,suplente
Castelo Branco,PPD/PSD,Gisela Mateus Martins,suplente
Castelo Branco,PPD/PSD,João Tiago Meruje Matias,suplente
Castelo Branco,PPD/PSD,Maria de Lourdes Borges Póvoa Pombo Costa,suplente
Coimbra,LIVRE,Rui Gil Coelho Cristino Mamede,efetivo
Coimbra,LIVRE,Alda Maria da Rocha,efetivo
Coimbra,LIVRE,António Veríssimo Caneira,efetivo
Coimbra,LIVRE,Paula Maria Gonçalves dos Santos,efetivo
Coimbra,LIVRE,Pedro Manuel Cravino Serra,efetivo
Coimbra,LIVRE,Susana Araújo Santos da Silva,efetivo
Coimbra,LIVRE,Pedro José de Maio Moura,efetivo
Coimbra,LIVRE,Diana Mafalda Bordalo Bento,efetivo
Coimbra,LIVRE,Eduardo de Carvalho Viana,efetivo
Coimbra,LIVRE,Lídia Paula Martins Figueiredo,suplente
Coimbra,LIVRE,Pedro Manuel Abrantes Lourenço Valente,suplente
Coimbra,ALIANÇA,João Rafael Baltasar Afonso,efetivo
Coimbra,ALIANÇA,Ricardo Manuel Lopes Albino,efetivo
Coimbra,ALIANÇA,Carla Susana da Silva Lopes Carvalho Lourenço,efetivo
Coimbra,ALIANÇA,Sérgio de Jesus Gradil,efetivo
Coimbra,ALIANÇA,Maria Luísa Quintanilha Fernandes da Silva,efetivo
Coimbra,ALIANÇA,Carlos Emanuel Maroco Rodrigues,efetivo
Coimbra,ALIANÇA,Vera Mónia Lubrano Mendonça,efetivo
Coimbra,ALIANÇA,Valdemar Simões Bucete Oliveira Quaresma da Silva,efetivo
Coimbra,ALIANÇA,Maria Leonor Salgado Lameiras Carvalhão Santos,efetivo
Coimbra,ALIANÇA,Bárbara da Conceição Pereira Carvalheira,suplente
Coimbra,ALIANÇA,Luís Pedro Nisa Janeiro,suplente
Coimbra,PS,Marta Alexandra Fartura Braga Temido de Almeida Simões,efetivo
Coimbra,PS,Pedro Artur Barreirinhas Sales Guedes Coimbra,efetivo
Coimbra,PS,Tiago Estevão Martins,efetivo
Coimbra,PS,Raquel de Fátima Cardoso Ferreira,efetivo
Coimbra,PS,José Carlos Alexandrino Mendes,efetivo
Coimbra,PS,Ricardo Manuel Garrido Lino,efetivo
Coimbra,PS,Rosa Isabel Cruz,efetivo
Coimbra,PS,José Ricardo Miranda Dias,efetivo
Coimbra,PS,Maria Albertina Moleiro Ferreira Jorge,efetivo
Coimbra,PS,António Miguel Ribeiro Pinheiro,suplente
Coimbra,PS,José Mário Quaresma Gama,suplente
Coimbra,PS,Elisabete da Conceição Afonso da Rita,suplente
Coimbra,PS,Maria do Nascimento Rasteiro Marmé,suplente
Coimbra,PS,João Eduardo Dias Madeira Gouveia,suplente
Coimbra,ADN,Inês de Abreu Tafula,efetivo
Coimbra,ADN,Cristiana Moreira Soares,efetivo
Coimbra,ADN,Agostinho Reis de Faria Mendes,efetivo
Coimbra,ADN,Mariana de Almeida Correia,efetivo
Coimbra,ADN,Alexandre Simão Brás,efetivo
Coimbra,ADN,Inês Daniela Cardoso Nascimento,efetivo
Coimbra,ADN,Fábio André Antunes Mendes,efetivo
Coimbra,ADN,Ivan Pedro Brito Claro,efetivo
Coimbra,ADN,Marisa da Conceição Polónio Teixeira Varandas,efetivo
Coimbra,ADN,Rúben Miguel Dias da Silva,suplente
Coimbra,ADN,Sónia Maria Lopes da Fonseca,suplente
Coimbra,R.I.R.,Carla Daniela Ribeiro Reis Camões,efetivo
Coimbra,R.I.R.,Pedro Miguel Marques Coelho,efetivo
Coimbra,R.I.R.,Cláudia Margarida Simões Ramos,efetivo
Coimbra,R.I.R.,Hugo Alexandre dos Reis Gomes,efetivo
Coimbra,R.I.R.,Maria de Lurdes Fernandes Félix,efetivo
Coimbra,R.I.R.,Fábio André de Jesus Florêncio,efetivo
Coimbra,R.I.R.,Sónia Alexandra Ferreira dos Reis,efetivo
Coimbra,R.I.R.,José Miguel Gomes Oliveira Camões,efetivo
Coimbra,R.I.R.,Dina Maria Ferreira Carvalho Alves,efetivo
Coimbra,R.I.R.,João António Sousa Sêco,suplente
Coimbra,R.I.R.,Elisabete Simões Correia Félix,suplente
Coimbra,R.I.R.,Carlos Eduardo da Silva,suplente
Coimbra,CDS/PP,Jorge Alexandre Caldeira Gonçalves de Almeida,efetivo
Coimbra,CDS/PP,Nuno Rafael Oliveira Dias,efetivo
Coimbra,CDS/PP,Elsa Margarida de Sá Leonardo de Almeida,efetivo
Coimbra,CDS/PP,Hugo Miguel Schönenberger Robles de Oliveira,efetivo
Coimbra,CDS/PP,Paulo António Seco Moreira da Fonseca,efetivo
Coimbra,CDS/PP,Regina de Fátima Neves Baptista,efetivo
Coimbra,CDS/PP,Paulo Fernando da Silva Barbosa,efetivo
Coimbra,CDS/PP,Bertília Isidora Cabeças da Silva Simão,efetivo
Coimbra,CDS/PP,Miguel José Ferros Pimentel Reis da Fonseca,efetivo
Coimbra,CDS/PP,João Ricardo Gomes Duarte,suplente
Coimbra,CDS/PP,Margarida Tenente dos Santos Pocinho,suplente
Coimbra,CDS/PP,João José Ferreira dos Santos Madeira,suplente
Coimbra,CDS/PP,Maria Salomé Monteiro Pita,suplente
Coimbra,CDS/PP,Maria Helena dos Santos Mendes,suplente
Coimbra,CHEGA,Paulo Alexandre Mendes Patrício Ferreira Ralha,efetivo
Coimbra,CHEGA,Paulo Jorge Rodrigues Nogueira Seco,efetivo
Coimbra,CHEGA,Ana Lúcia Lopes Curado,efetivo
Coimbra,CHEGA,Eliseu da Costa Neves,efetivo
Coimbra,CHEGA,António José Rodrigues Henriques,efetivo
Coimbra,CHEGA,Carina Sofia Barata Duarte,efetivo
Coimbra,CHEGA,Augusto José Domingues Louro de Miranda,efetivo
Coimbra,CHEGA,Paulo Sérgio dos Reis Vaz,efetivo
Coimbra,CHEGA,Carolina Simões Veloso,efetivo
Coimbra,CHEGA,José Carlos Correia da Fonseca,suplente
Coimbra,CHEGA,Maria de Fátima da Silva Grilo,suplente
Coimbra,CHEGA,Maria Luísa Aveiro Costa e Silva,suplente
Coimbra,Ergue-te,Pedro Miguel Belo de Carvalho da Costa Marques,efetivo
Coimbra,Ergue-te,João Alexandre Aquino Hernandez de Oliveira,efetivo
Coimbra,Ergue-te,Emília Maria de Jesus Frade,efetivo
Coimbra,Ergue-te,Jorge Manuel Marques de Oliveira Pedro,efetivo
Coimbra,Ergue-te,José Alexandre Sanches da Gama de Barros Ferreira,efetivo
Coimbra,Ergue-te,Dulcínia Barreiros de Aquino de Oliveira,efetivo
Coimbra,Ergue-te,Francisco Xavier de Mesquita Cabral de Moncada,efetivo
Coimbra,Ergue-te,Eva Alexandra Fernandes Inácio Oliveira,efetivo
Coimbra,Ergue-te,Liliana Patrícia da Silva Moreira,efetivo
Coimbra,Ergue-te,João Ezequiel Hernandez de Oliveira,suplente
Coimbra,Ergue-te,Maria Irany Rodrigues Barros Ferreira,suplente
Coimbra,Ergue-te,Pedro Miguel de Sousa Gonçalves,suplente
Coimbra,Ergue-te,Lurdes Conceição Aguiar Pires,suplente
Coimbra,Ergue-te,Carlos Manuel da Rocha Frade,suplente
Coimbra,PAN,João Pedro Dias Fontes da Costa,efetivo
Coimbra,PAN,Marta Isabel Peixoto Guimarães da Cruz Correia,efetivo
Coimbra,PAN,Lucinda Isabel Martins de Campos,efetivo
Coimbra,PAN,Guilherme Morgado Coelho,efetivo
Coimbra,PAN,Mariana Rodrigues de Carvalho,efetivo
Coimbra,PAN,Magda Filipe de Brito Schindelar,efetivo
Coimbra,PAN,António Guilherme da Cruz Duarte Leal,efetivo
Coimbra,PAN,Pedro Filipe Valente Teixeira,efetivo
Coimbra,PAN,Carla Mariana Pereira Rodrigues Pinto,efetivo
Coimbra,PAN,Manuel Filipe Mateus dos Reis,suplente
Coimbra,PAN,Marta Alexandra da Cunha Simões China,suplente
Coimbra,PAN,Maria Inês de Oliveira Martins,suplente
Coimbra,PAN,Ricardo Jorge Borges Pereira Barros Costa,suplente
Coimbra,PAN,Débora Daniela Santos Marques,suplente
Coimbra,BE,José Manuel Marques da Silva Pureza,efetivo
Coimbra,BE,Miguel Gonçalo Cardina Codinha,efetivo
Coimbra,BE,Anabela Marisa de Jesus Rodrigues Azul,efetivo
Coimbra,BE,Gisela Patrícia Duarte de Almeida,efetivo
Coimbra,BE,Serafim José dos Santos Duarte,efetivo
Coimbra,BE,António Joaquim Marinho da Silva,efetivo
Coimbra,BE,Cristina Maria Alves de Matos Oliveira,efetivo
Coimbra,BE,Mariana Antunes Garrido,efetivo
Coimbra,BE,João Miguel dos Reis Simões Santo,efetivo
Coimbra,BE,Maria Helena Dias Loureiro,suplente
Coimbra,BE,Isabel Alexandra Reis Gonçalves Ferreira,suplente
Coimbra,BE,Horácio Alexandre de Sousa Carvalho Marques Bicho,suplente
Coimbra,BE,Mónica Filipa Ângelo Cação,suplente
Coimbra,BE,Henriqueta Maria Val-do-Rio,suplente
Coimbra,MPT,Ana Sofia Gaspar dos Santos,efetivo
Coimbra,MPT,Vítor Hugo Costa Vasconcelos,efetivo
Coimbra,MPT,Graça Maria Rodrigues de Freitas Rodrigues,efetivo
Coimbra,MPT,João Pedro Alves Gonçalves,efetivo
Coimbra,MPT,Natividade de Jesus Pita,efetivo
Coimbra,MPT,José Luis Freitas Faria,efetivo
Coimbra,MPT,Susana Maria Andrade Da Costa Canha,efetivo
Coimbra,MPT,José Adriano Rodrigues Pereira,efetivo
Coimbra,MPT,Helena Paula Santos Marques,efetivo
Coimbra,MPT,Paulo Manuel Freitas de Jesus,suplente
Coimbra,MPT,Maria José Camacho Câmara,suplente
Coimbra,PPD/PSD,Mónica Cláudia de Castro Quintela,efetivo
Coimbra,PPD/PSD,Maria de Fátima Simões Ramos do Vale Ferreira,efetivo
Coimbra,PPD/PSD,João Paulo Lima Barbosa de Melo,efetivo
Coimbra,PPD/PSD,Fernando Tavares Pereira,efetivo
Coimbra,PPD/PSD,Ana Elisabete Laborda Oliveira,efetivo
Coimbra,PPD/PSD,Carlos Miguel da Cruz Santo Gomes Fernandes,efetivo
Coimbra,PPD/PSD,Sandra Margarida Matias Andrade Fidalgo,efetivo
Coimbra,PPD/PSD,Olinda Maria Martinho Gonçalves Rio,efetivo
Coimbra,PPD/PSD,Nuno Miguel Almeida Alves,efetivo
Coimbra,PPD/PSD,Vítor Manuel Lopes Fernandes Almeida,suplente
Coimbra,PPD/PSD,Sónia Cristina da Silva Vidal Pires,suplente
Coimbra,PPD/PSD,Luís Pedro Barbosa Antunes,suplente
Coimbra,PPD/PSD,Luís Carlos Carlota Ramos,suplente
Coimbra,PPD/PSD,Diana Pereira dos Santos,suplente
Coimbra,Volt Portugal,Carlos Alberto Leite da Silva,efetivo
Coimbra,Volt Portugal,Pedro Daniel Almeida Granja Cortez,efetivo
Coimbra,Volt Portugal,Ana Margarida de Sousa Morais,efetivo
Coimbra,Volt Portugal,José Miguel Augusto Cardoso,efetivo
Coimbra,Volt Portugal,Joana Fernandes Borlido,efetivo
Coimbra,Volt Portugal,Daniela Catarino Branco de Andrade,efetivo
Coimbra,Volt Portugal,João Pedro Marques Pereira,efetivo
Coimbra,Volt Portugal,Helena Beatriz do Espírito Santo Dias,efetivo
Coimbra,Volt Portugal,Ana Raquel Vieira Queirós Ferreira,efetivo
Coimbra,Volt Portugal,Fernando António de Vasconcelos Dias,suplente
Coimbra,Volt Portugal,Margarida Sofia Pais de Campos,suplente
Coimbra,Volt Portugal,Helena Maria da Silva Henriques,suplente
Coimbra,Volt Portugal,José Manuel Rodrigues de Almeida,suplente
Coimbra,MAS,Inês de Brito van Velze,efetivo
Coimbra,MAS,Luís Miguel Franklim Marques,efetivo
Coimbra,MAS,Maria Alexandra Cosme Vilar Correia,efetivo
Coimbra,MAS,Bruno Miguel Domingues Fernandes,efetivo
Coimbra,MAS,Maria Odete Afonso Neves Miguel,efetivo
Coimbra,MAS,António José Ramalho Monteiro,efetivo
Coimbra,MAS,Mariana Ferreira Dias,efetivo
Coimbra,MAS,Ana Isabel Castanheiro Lima,efetivo
Coimbra,MAS,André Pestana da Silva,efetivo
Coimbra,MAS,Beatriz Bandeirinha da Silva,suplente
Coimbra,MAS,Maria Inês Barreto Correia Dias,suplente
Coimbra,PCP - PEV - CDU,Manuel Vaz Pires da Rocha,efetivo
Coimbra,PCP - PEV - CDU,Inês Seabra Henriques de Carvalho,efetivo
Coimbra,PCP - PEV - CDU,Filipa Malva do Vale Gameiro Cardoso,efetivo
Coimbra,PCP - PEV - CDU,Paulo Jorge Gaspar Coelho,efetivo
Coimbra,PCP - PEV - CDU,Laura Maria Tarrafa Pereira da Silva,efetivo
Coimbra,PCP - PEV - CDU,Paulo Sérgio Mendes da Costa de Matos Ferreira,efetivo
Coimbra,PCP - PEV - CDU,Francelina Conceição Rodrigues Cruz,efetivo
Coimbra,PCP - PEV - CDU,Adérito Luís Martins Araújo,efetivo
Coimbra,PCP - PEV - CDU,Rui Miguel Antunes Mendes,efetivo
Coimbra,PCP - PEV - CDU,Cláudia Filipa Peres Saraiva de Campos,suplente
Coimbra,PCP - PEV - CDU,Daniel dos Reis Nunes,suplente
Coimbra,PCP - PEV - CDU,Dulcineia Maria Borges Laranjeira Silva Guerra,suplente
Coimbra,PCP - PEV - CDU,António Francisco Gonçalves Soares Baião,suplente
Coimbra,PCP - PEV - CDU,Eufémia Catarina Sousa Santos,suplente
Coimbra,PCTP/MRPP,João Daniel Luz da Ponte,efetivo
Coimbra,PCTP/MRPP,Lívia Cerino Lopes da Cunha,efetivo
Coimbra,PCTP/MRPP,Miguel Ângelo Batista do Vale,efetivo
Coimbra,PCTP/MRPP,Inês Ferreira Oliveira,efetivo
Coimbra,PCTP/MRPP,Tomás Vieira da Cunha,efetivo
Coimbra,PCTP/MRPP,Ana Cláudia Ramos Fontes Garcia Bordalo,efetivo
Coimbra,PCTP/MRPP,Tiago Pinto Ribeiro,efetivo
Coimbra,PCTP/MRPP,Ana Catarina Veigas Madureira,efetivo
Coimbra,PCTP/MRPP,André Filipe Figueiras Figueiredo,efetivo
Coimbra,PCTP/MRPP,Verónica Isabel Pedro Ferreira,suplente
Coimbra,PCTP/MRPP,Ana Carina Gonçalves Pacheco,suplente
Coimbra,IL,Orlando José Mendes Monteiro da Silva,efetivo
Coimbra,IL,Tiago André Magalhães Meireles Ribeiro,efetivo
Coimbra,IL,Inês Catarina Neves Rosa,efetivo
Coimbra,IL,Fernando Manuel da Conceição Gomes da Costa,efetivo
Coimbra,IL,Vanda Patrícia Henriques Duarte Lopes,efetivo
Coimbra,IL,João Manuel da Silva Matos da Cruz,efetivo
Coimbra,IL,Maria Isabel Vaz Videira,efetivo
Coimbra,IL,Luís Miguel Figueiredo Nunes,efetivo
Coimbra,IL,Ana Cláudia Alexandre Miranda Lima,efetivo
Coimbra,IL,José Manuel Domingues Correia,suplente
Coimbra,IL,Cláudio Frederico da Pascoal da Silva,suplente
Coimbra,IL,Janine Duarte Simão,suplente
Coimbra,IL,Ana Cláudia Dionísio Rodrigues,suplente
Coimbra,IL,João Carlos Martins Leitão,suplente
Europa,LIVRE,Natércia das Neves Rodrigues Lopes,efetivo
Europa,LIVRE,Francisco Miguel de Abreu Duarte,efetivo
Europa,LIVRE,Patrícia Andreia Robalo Ribeiro,suplente
Europa,LIVRE,Miguel Garcia Pimenta,suplente
Europa,MPT,José Inácio da Silva Ramos Antunes de Faria,efetivo
Europa,MPT,Maria de Lurdes Pereira da Costa Pinto Lobão,efetivo
Europa,MPT,Vítor Manuel Fernandes Rodrigo,suplente
Europa,MPT,Maria Carolina Mestre Rosa,suplente
Europa,PCTP/MRPP,Vítor Hugo Tavares Pereira,efetivo
Europa,PCTP/MRPP,Maria João Alcobia Rodrigues,efetivo
Europa,PCTP/MRPP,João Manuel Jorge Lopes,suplente
Europa,PCTP/MRPP,Rosa Marina Costa da Siva,suplente
Europa,R.I.R.,Paulo José Meireles de Sousa,efetivo
Europa,R.I.R.,Maria Lurdes Geraldo,efetivo
Europa,R.I.R.,Vítor Manuel Timóteo Borges,suplente
Europa,R.I.R.,Sara Patrícia Dias Reis,suplente
Europa,BE,Maria Teresa Nóbrega Duarte Soares,efetivo
Europa,BE,Bruno Maurício André Fialho de Assunção,efetivo
Europa,BE,Sofia Alexandre Ferreira Santos,suplente
Europa,BE,Hugo Pereira Evangelista,suplente
Europa,"Nós, Cidadãos!",Paulo Alexandre Pereira dos Santos Viana,efetivo
Europa,"Nós, Cidadãos!",Sandra Virgínia Marques Coutinho,efetivo
Europa,"Nós, Cidadãos!",João Paes de Sande e Castro,suplente
Europa,"Nós, Cidadãos!",Ilma Vieira da Rocha,suplente
Europa,Ergue-te,Paulo Alexandre Rodrigues Martins,efetivo
Europa,Ergue-te,Sónia Cristina Câmara Miguens da Veiga Peres,efetivo
Europa,Ergue-te,Maria Odete da Luz Pereira Melo Patrocínio,suplente
Europa,Ergue-te,Vítor Manuel Pinho da Silva,suplente
Europa,ALIANÇA,Ossanda Liber João Filipe Cruz dos Santos,efetivo
Europa,ALIANÇA,Daniel Ferreira de Sousa,efetivo
Europa,ALIANÇA,Maria de Fátima Firmino Antunes,suplente
Europa,ALIANÇA,Vítor Manuel Ricardo Grade,suplente
Europa,ADN,Amílcar Gonçalves Martins,efetivo
Europa,ADN,Maria da Graça Brás Quatorze,efetivo
Europa,ADN,Mário Nélson Pereira da Rocha,suplente
Europa,ADN,Maria Lucília Oliveira Branco dos Santos Martins,suplente
Europa,PCP - PEV - CDU,Joana de Abreu Carvalho,efetivo
Europa,PCP - PEV - CDU,Nuno Edgar Garcia da Silva,efetivo
Europa,PCP - PEV - CDU,Nuno Félix da Costa Simões,suplente
Europa,PCP - PEV - CDU,Inês Brilhante Vieira Lisboa,suplente
Europa,PPD/PSD,Maria Ester Vargas de Almeida e Silva,efetivo
Europa,PPD/PSD,Victor Manuel Alves Gomes,efetivo
Europa,PPD/PSD,Pedro Filipe Anes Xavier,suplente
Europa,PPD/PSD,Carolina André da Cruz Pessanha da Silva,suplente
Europa,PS,Paulo Alexandre Carvalho Pisco,efetivo
Europa,PS,Natália Teixeira de Oliveira,efetivo
Europa,PS,Humberto Alfredo da Cunha Stoffel Penicheiro,suplente
Europa,PS,Joana Margarida Benzinho da Silva Santos,suplente
Europa,PAN,Rogério Cristiano Rocha de Castro,efetivo
Europa,PAN,Sónia Patrícia Gavancha de Oliveira,efetivo
Europa,PAN,André Luís Inácio de Oliveira,suplente
Europa,PAN,Maria Alexandra Sousa Rodrigues,suplente
Europa,IL,Maria Carolina Duque Correia Diniz,efetivo
Europa,IL,Manuel José Aires Ventura de Oliveira Baptista,efetivo
Europa,IL,Joana Filipa Gonçalves Gil,suplente
Europa,IL,Rui Manuel Carvalho Salgueiro,suplente
Europa,PTP,Idalina José Carvalho Mendonça Madaleno,efetivo
Europa,PTP,Inácio Flores Cabeça,efetivo
Europa,PTP,Rute Isabel de Sá Dias,suplente
Europa,PTP,Bruna Alexandra Lavrador Vieira Carvalho,suplente
Europa,Volt Portugal,Duarte Filipe Pires do Rosário Costa,efetivo
Europa,Volt Portugal,Pedro Alexandre Dias da Costa Malheiro,efetivo
Europa,Volt Portugal,Sara Lucy Leal de Matos Powell,suplente
Europa,Volt Portugal,Ana Costa Rosa do Nascido,suplente
Europa,CDS/PP,Francisca Albuquerque Matos de Almeida Sampaio,efetivo
Europa,CDS/PP,José Fernando Pereira Coelho,efetivo
Europa,CDS/PP,José Pedro Coelho Monteiro Limão,suplente
Europa,CDS/PP,Francisca Azevedo Marques,suplente
Europa,MAS,José Inácio Sebastião,efetivo
Europa,MAS,Ângela Guilhermina Tavares Barbosa dos Reis Tavares,efetivo
Europa,MAS,Germano Cardoso de Oliveira,suplente
Europa,MAS,Débora Dinis Fortunato,suplente
Europa,CHEGA,José Dias Fernandes,efetivo
Europa,CHEGA,Sandra Catarina Gomes Pereira de Aguiar Caridade,efetivo
Europa,CHEGA,Sabino Pereira Regalado,suplente
Europa,CHEGA,Carlos Paiva de Andrada Reis,suplente
Évora,R.I.R.,Luís Manuel Botas Eustáquio,efetivo
Évora,R.I.R.,Carlos Manuel Pinheiro Dias,efetivo
Évora,R.I.R.,Sílvia Isabel Cardoso Tavares Consciência,efetivo
Évora,R.I.R.,João Manuel Buinho Coimbra,suplente
